FTHG,FTAG,HTHG,HTAG,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
2,2,1,2,2.35,3.15,2.65,,,,2.2,3.25,2.75,,,,2.1,3.25,3.0,2.3,3.25,2.625
0,1,0,1,3.75,3.4,1.8,3.2,3.1,2.0,3.5,3.2,1.909,,,,3.6,3.4,1.8330000000000002,3.4,3.25,1.909
0,0,0,0,1.45,3.5,7.0,1.45,3.8,5.4,1.5,3.4,6.0,,,,1.444,3.75,6.5,1.5330000000000001,3.4,5.5
0,1,0,1,6.0,4.25,1.4,5.0,3.7,1.5,5.0,3.75,1.5330000000000001,,,,5.0,3.8,1.5,6.0,3.75,1.444
0,2,0,2,2.72,3.1,2.35,2.4,3.1,2.4,2.75,3.2,2.25,,,,2.375,3.2,2.6,2.6,3.1,2.4
3,1,1,1,1.5,3.7,5.7,1.6,3.4,4.6,1.615,3.25,5.0,,,,1.571,3.4,5.5,,,
1,0,1,0,4.0,3.4,1.75,4.0,3.3,1.7,5.0,3.25,1.615,,,,4.0,3.6,1.6669999999999998,4.333,3.2,1.7269999999999999
1,2,0,1,2.25,3.1,2.85,2.0,3.1,3.2,2.375,3.2,2.6,,,,2.2,3.25,2.8,2.1,3.2,3.0
0,2,0,2,7.5,3.9,1.37,6.0,3.9,1.4,7.0,3.75,1.4,,,,6.5,4.333,1.364,8.0,3.75,1.364
4,3,2,1,1.3,4.65,7.65,1.3,4.2,8.0,1.4,4.0,6.5,1.3330000000000002,4.333,8.5,1.364,4.0,7.5,1.4,3.6,7.5
0,1,0,0,2.0,3.1,3.4,1.85,3.1,3.6,2.1,3.2,3.0,2.1,3.1,3.2,2.05,3.0,3.4,2.1,3.0,3.2
4,3,2,2,1.27,4.8,8.5,1.35,4.0,7.0,1.25,4.5,10.0,1.286,4.5,8.5,1.3330000000000002,4.333,7.5,1.3,4.5,7.5
3,0,0,0,1.9,3.25,3.55,1.85,3.1,3.6,1.8,3.25,3.75,2.0,3.2,3.3,2.0,3.25,3.25,1.8330000000000002,3.3,3.6
1,3,0,1,1.6,3.4,5.0,1.6,3.4,4.6,1.615,3.25,5.0,1.571,3.4,5.5,1.5,3.5,6.0,1.571,3.5,5.0
1,0,0,0,1.57,3.45,5.1,1.5,3.7,5.0,1.444,3.75,6.0,1.5330000000000001,3.6,5.5,1.571,3.4,5.5,1.571,3.5,5.0
2,1,0,0,2.85,3.15,2.25,2.4,3.1,2.4,2.8,3.2,2.2,2.875,3.2,2.2,2.75,3.25,2.2,2.8,3.2,2.2
5,0,2,0,1.3,4.6,7.8,1.3,4.2,8.0,1.25,5.0,8.0,1.3330000000000002,4.5,7.0,1.3330000000000002,5.0,6.0,1.3330000000000002,4.5,6.5
0,0,0,0,1.22,5.1,10.0,1.25,4.5,9.0,1.2,5.0,11.0,1.25,5.0,8.5,1.222,5.5,8.5,1.2,5.0,11.0
3,1,2,0,2.75,3.15,2.3,2.6,3.1,2.3,2.75,3.25,2.2,2.7,3.25,2.3,2.6,3.2,2.375,2.625,3.25,2.3
1,1,1,0,1.45,3.6,6.7,1.4,3.9,6.0,1.364,4.0,7.0,1.444,3.4,7.5,1.444,3.4,7.5,1.444,3.3,7.5
2,1,1,0,1.6,3.5,4.85,1.6,3.4,4.6,1.5,3.4,6.0,1.5330000000000001,3.4,6.0,1.571,3.6,5.0,1.5330000000000001,3.4,5.5
