FTHG,FTAG,HTHG,HTAG,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA
2,1,1,1,1.8,3.25,3.95,1.85,3.0,3.3,,,,1.75,3.3,4.0,1.8,3.3,3.75
3,1,2,0,1.8,3.2,4.0,1.7,3.1,3.8,,,,1.73,3.25,4.2,1.66,3.3,4.5
1,0,0,0,2.65,2.9,2.5,2.4,2.9,2.4,,,,2.5,3.1,2.5,2.37,3.1,2.62
0,1,0,0,1.62,3.4,4.85,1.6,3.2,4.2,,,,1.57,3.4,5.25,1.57,3.5,5.0
2,1,0,0,1.45,3.7,6.4,1.4,3.6,5.5,,,,1.5,3.6,5.5,1.44,3.6,6.5
3,0,1,0,1.6,3.3,5.3,1.75,3.1,3.6,,,,1.67,3.3,4.5,1.72,3.4,4.0
2,0,2,0,1.22,5.1,10.0,1.25,4.3,8.0,1.25,4.5,10.0,1.25,4.75,9.0,1.22,5.0,9.5
2,3,2,1,2.45,3.0,2.65,2.3,2.9,2.5,2.5,3.25,2.4,2.5,3.1,2.5,2.37,3.3,2.5
0,0,0,0,2.6,2.95,2.55,2.4,2.9,2.4,2.6,3.2,2.37,2.6,3.1,2.4,2.5,3.1,2.5
2,2,1,2,2.9,3.0,2.3,2.7,2.9,2.2,2.6,3.2,2.37,2.63,3.1,2.38,2.62,3.1,2.37
1,0,0,0,1.6,3.35,5.2,1.6,3.2,4.2,1.73,3.4,4.0,1.67,3.25,4.5,1.61,3.5,4.5
6,1,2,1,1.62,3.3,5.2,1.55,3.3,4.5,1.61,3.5,4.5,1.57,3.3,5.25,1.61,3.5,4.5
2,2,2,1,1.67,3.35,4.5,1.65,3.1,4.0,1.73,3.4,4.0,1.67,3.3,4.5,1.66,3.3,4.5
3,2,0,0,1.75,3.3,4.2,1.75,3.1,3.6,1.8,3.25,3.75,1.8,3.25,3.75,1.8,3.3,3.75
0,0,0,0,2.05,3.05,3.35,2.1,2.9,2.9,1.8,3.25,3.75,1.95,3.25,3.3,2.0,3.3,3.1
0,2,0,0,3.85,3.15,1.85,3.3,3.0,1.85,3.75,3.25,1.8,3.75,3.25,1.8,4.5,3.3,1.66
3,0,2,0,2.55,3.1,2.5,2.35,3.0,2.35,2.6,3.2,2.37,2.6,3.1,2.38,2.62,3.2,2.3
1,3,1,2,1.95,3.15,3.5,2.0,2.9,3.0,1.91,3.2,3.5,1.91,3.25,3.4,2.0,3.2,3.2
1,1,0,0,2.25,3.1,2.85,2.2,2.9,2.7,2.2,3.2,2.8,2.25,3.2,2.75,2.2,3.25,2.75
2,0,0,0,1.6,3.5,4.85,1.65,3.1,4.0,1.57,3.5,5.0,1.6,3.3,5.0,1.61,3.25,5.0
0,0,0,0,1.6,3.45,5.0,1.6,3.2,4.2,1.57,3.5,5.0,1.62,3.4,4.75,1.61,3.25,5.0
0,0,0,0,2.15,3.0,3.15,2.2,2.9,2.7,2.2,3.2,2.8,2.1,3.1,3.1,2.1,3.2,3.0
1,2,0,2,2.0,3.1,3.4,2.0,2.9,3.0,1.8,3.25,3.75,1.9,3.2,3.5,1.85,3.3,3.6
2,1,1,0,1.78,3.2,4.1,1.75,3.1,3.6,1.67,3.4,4.33,1.83,3.25,3.7,1.8,3.3,3.75
2,3,0,1,1.38,3.85,7.5,1.4,3.6,5.5,1.44,3.5,7.0,1.4,3.75,7.0,1.4,3.75,7.0
5,2,2,0,1.75,3.3,4.15,1.8,3.0,3.5,1.73,3.4,4.0,1.75,3.25,4.0,1.72,3.25,4.2
1,1,0,0,1.5,3.4,5.75,1.45,3.5,5.0,1.5,3.6,5.5,1.5,3.5,5.75,1.53,3.25,6.0
3,0,1,0,1.72,3.35,4.2,1.8,3.0,3.5,1.67,3.4,4.33,1.73,3.2,4.33,1.66,3.4,4.33
0,3,0,1,1.73,3.3,4.2,1.8,3.0,3.5,1.73,3.4,4.0,1.7,3.25,4.33,1.66,3.3,4.5
0,3,0,2,1.95,3.1,3.55,1.85,2.9,3.4,1.91,3.25,3.4,1.9,3.2,3.5,1.9,3.2,3.5
1,0,0,0,2.17,3.2,2.95,2.0,2.9,3.0,2.25,3.4,2.62,2.2,3.1,2.88,2.1,3.0,3.2
1,4,0,1,2.28,3.05,2.85,2.1,2.9,2.9,2.1,3.4,2.8,2.2,3.0,3.0,2.0,3.1,3.3
0,0,0,0,2.25,3.0,2.95,2.2,2.9,2.7,2.25,3.2,2.75,2.25,3.1,2.8,2.2,3.25,2.75
1,1,1,0,1.6,3.35,5.2,1.6,3.2,4.2,1.57,3.25,5.5,1.55,3.4,5.5,1.5,3.6,5.5
2,4,0,1,1.55,3.45,5.5,1.55,3.3,4.5,1.5,3.25,6.5,1.55,3.5,5.25,1.57,3.5,5.0
1,1,0,1,2.4,3.1,2.67,2.3,2.9,2.5,2.5,3.25,2.4,2.38,3.1,2.63,2.3,3.1,2.75
1,3,0,1,2.85,3.1,2.25,2.9,2.9,2.1,2.75,3.25,2.2,2.8,3.1,2.25,2.9,3.1,2.2
0,0,0,0,2.06,3.0,3.35,2.1,2.9,2.9,2.0,3.2,3.2,1.95,3.2,3.3,2.0,3.2,3.2
3,1,1,0,2.0,3.1,3.3,1.8,3.0,3.5,1.91,3.25,3.4,1.95,3.2,3.3,2.0,3.2,3.2
1,1,0,0,1.95,3.1,3.55,1.9,2.9,3.2,1.8,3.25,3.75,1.85,3.25,3.6,1.85,3.3,3.5
5,1,2,0,1.92,3.15,3.5,1.9,2.9,3.2,1.91,3.4,3.25,1.8,3.25,3.8,1.9,3.25,3.4
1,0,0,0,1.65,3.45,4.55,1.6,3.2,4.2,1.67,3.4,4.33,1.62,3.4,4.75,1.65,3.4,4.5
1,3,1,1,1.65,3.3,4.9,1.7,3.1,3.8,1.73,3.4,4.0,1.8,3.2,4.0,1.72,3.2,4.33
1,2,0,1,2.6,3.0,2.52,2.4,2.9,2.4,2.6,3.2,2.37,2.6,3.1,2.4,2.5,3.1,2.5
1,0,0,0,2.43,3.05,2.65,2.3,2.9,2.5,2.37,3.2,2.6,2.25,3.2,2.75,2.2,3.0,3.0
4,2,1,2,1.5,3.6,5.8,1.55,3.3,4.5,1.5,3.4,6.0,1.53,3.4,5.5,1.57,3.5,5.0
1,3,0,1,1.45,3.65,6.55,1.45,3.5,5.0,1.5,3.4,6.0,1.44,3.75,6.0,1.5,3.4,6.0
0,1,0,1,1.77,3.25,4.1,1.8,3.0,3.5,1.67,3.4,4.33,1.73,3.2,4.33,1.72,3.2,4.33
1,1,0,1,1.82,3.2,3.95,1.85,2.9,3.4,1.91,3.25,3.4,1.9,3.2,3.5,1.9,3.2,3.5
1,1,0,0,2.05,3.05,3.35,1.9,2.9,3.2,2.1,3.2,3.0,2.0,3.0,3.4,2.1,3.0,3.2
5,0,2,0,1.32,4.4,7.65,1.4,3.6,5.5,1.33,4.0,8.0,1.35,4.0,8.0,1.3,4.2,8.5
1,0,0,0,1.95,3.1,3.6,1.85,2.9,3.4,1.91,3.2,3.5,1.91,3.2,3.5,1.8,3.1,4.0
0,2,0,1,3.8,3.25,1.8,3.1,3.0,1.9,3.75,3.25,1.8,4.0,3.3,1.75,3.6,3.4,1.8
2,1,1,0,2.2,3.05,3.0,2.0,2.9,3.0,2.2,3.2,2.8,2.2,3.0,3.0,2.1,3.2,3.0
1,1,0,0,1.55,3.5,5.4,1.6,3.2,4.2,1.61,3.25,5.0,1.55,3.5,5.2,1.57,3.5,5.0
3,1,0,1,1.65,3.45,4.5,1.7,3.1,3.8,1.67,3.4,4.33,1.55,3.6,4.75,1.61,3.5,4.5
2,3,1,2,1.65,3.4,4.55,1.65,3.2,3.9,1.67,3.4,4.33,1.57,3.5,5.0,1.61,3.3,5.0
2,1,1,1,1.9,3.15,3.7,2.0,2.9,3.0,2.1,3.2,3.0,1.95,3.25,3.4,1.9,3.3,3.3
5,2,5,0,2.25,3.05,2.9,2.2,2.9,2.7,2.1,3.2,3.0,2.1,3.2,3.0,2.2,3.2,2.8
1,1,1,1,2.65,3.1,2.4,2.35,3.0,2.35,2.75,3.2,2.25,3.0,3.1,2.15,2.62,3.25,2.3
4,0,2,0,1.65,3.3,4.8,1.75,3.1,3.6,1.61,3.25,5.0,1.57,3.4,5.2,1.57,3.5,5.0
1,0,0,0,1.35,4.1,7.0,1.4,3.6,5.5,1.5,3.4,6.0,1.44,3.75,6.0,1.4,3.75,7.0
1,1,1,0,3.95,3.4,1.7,3.6,3.2,1.7,3.5,3.75,1.73,5.25,3.6,1.5,5.0,3.5,1.57
3,0,3,0,1.45,3.8,6.2,1.45,3.5,5.0,1.4,4.0,6.5,1.36,3.6,8.0,1.36,3.75,8.0
0,1,0,1,2.4,3.1,2.65,2.3,2.9,2.5,2.37,3.25,2.5,2.38,3.2,2.6,2.3,3.25,2.62
2,1,1,0,2.25,3.0,2.95,2.1,2.9,2.9,2.1,3.2,3.0,2.2,3.1,2.9,2.25,3.25,2.7
2,1,0,1,1.75,3.2,4.3,1.55,3.3,4.5,1.8,3.25,3.75,1.62,3.1,5.0,1.66,3.1,4.5
3,2,2,1,2.22,3.1,2.9,2.0,2.9,3.0,2.25,3.2,2.75,2.2,3.2,2.8,2.2,3.2,2.8
0,0,0,0,1.44,3.7,6.5,1.55,3.3,4.5,1.5,3.4,6.0,1.4,3.75,7.0,1.44,3.6,6.5
3,1,1,1,2.0,3.1,3.4,2.0,2.9,3.0,2.1,3.4,2.87,2.1,3.2,3.0,2.1,3.2,3.0
3,0,0,0,1.7,3.4,4.25,1.75,3.1,3.6,1.8,3.25,3.75,1.75,3.4,3.8,1.72,3.4,4.0
1,1,1,0,2.13,3.05,3.15,1.9,3.0,3.1,2.0,3.2,3.2,2.0,3.2,3.2,2.0,3.2,3.2
1,0,1,0,1.77,3.25,4.1,1.8,2.6,4.0,1.73,3.2,4.33,1.9,2.9,3.75,1.85,3.1,3.8
0,1,0,0,2.5,2.9,2.55,2.35,3.0,2.35,2.4,3.25,2.5,2.38,3.1,2.6,2.5,3.1,2.5
2,1,2,0,1.4,3.6,6.5,1.45,3.5,5.0,1.57,3.25,5.5,1.44,3.6,6.5,1.44,3.6,6.5
1,0,0,0,2.25,3.15,2.85,2.2,2.9,2.7,2.0,3.2,3.2,2.2,3.1,2.88,2.25,3.1,2.8
0,0,0,0,1.51,3.55,5.8,1.5,3.4,4.7,1.5,3.4,6.0,1.5,3.5,5.75,1.5,3.6,5.5
1,3,1,1,2.1,3.1,3.1,2.2,2.9,2.7,2.0,3.2,3.2,2.1,3.2,3.0,2.0,3.2,3.2
2,1,0,1,1.3,4.2,7.5,1.4,3.6,5.5,1.5,3.4,6.0,1.3,4.33,7.5,1.36,4.0,7.0
1,3,0,1,3.27,3.25,1.96,3.1,3.0,1.9,3.75,3.5,1.73,3.5,3.4,1.83,3.4,3.5,1.83
4,2,2,1,1.8,3.3,3.7,1.7,3.2,3.6,1.91,3.4,3.25,1.8,3.4,3.6,1.8,3.4,3.6
0,0,0,0,2.05,3.1,3.2,2.0,2.9,3.0,2.1,3.25,2.87,2.0,3.1,3.3,2.0,3.2,3.2
1,1,1,0,2.3,3.1,2.8,2.2,2.9,2.7,2.1,3.25,2.87,2.2,3.1,2.88,2.1,3.2,3.0
1,0,0,0,2.7,3.2,2.3,2.35,3.0,2.35,2.62,3.2,2.37,2.7,3.25,2.25,2.8,3.2,2.2
1,4,0,1,2.7,3.1,2.25,2.4,2.9,2.4,2.62,3.4,2.25,2.63,3.3,2.25,2.7,3.25,2.25
3,0,3,0,1.87,3.35,3.4,1.85,3.1,3.2,2.0,3.4,3.0,1.9,3.4,3.3,1.83,3.5,3.4
0,1,0,1,1.96,3.3,3.25,1.85,3.2,3.1,2.1,3.2,3.0,2.25,3.5,2.5,2.2,3.5,2.6
3,3,1,2,1.35,4.25,6.9,1.4,3.6,5.5,1.33,4.0,8.0,1.36,4.0,7.0,1.33,4.0,8.0
2,1,2,0,2.33,3.05,2.75,2.3,3.0,2.4,2.25,3.2,2.75,2.25,3.25,2.7,2.2,3.25,2.75
4,1,2,0,1.6,3.4,4.9,1.7,2.5,4.5,1.61,3.25,5.0,1.57,3.2,5.5,1.53,3.1,6.5
1,1,0,0,4.4,2.8,1.83,3.6,2.9,1.8,4.5,2.87,1.8,5.0,2.8,1.8,5.0,2.7,1.8
0,1,0,0,2.2,3.15,2.85,2.2,2.9,2.7,2.2,3.25,2.75,2.1,3.4,2.8,2.2,3.0,3.0
1,0,1,0,1.16,5.85,11.5,1.15,5.5,11.0,1.12,6.0,13.0,1.17,5.5,12.0,1.16,5.5,12.0
5,3,2,2,1.33,4.45,6.75,1.35,4.0,6.0,1.36,3.75,8.0,1.33,4.5,6.5,1.33,4.5,6.5
3,0,2,0,1.45,3.7,5.9,1.4,3.6,5.5,1.44,3.6,6.5,1.44,3.75,6.0,1.44,3.6,6.5
