FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH
2,1,1,1,1.9,3.25,4.0,1.8,3.2,4.3,1.95,3.25,3.9,1.85,3.1,3.6,1.8,3.2,4.0,1.91,3.25,4.0,1.83,3.2,3.75,1.71,2.0,2.3,1.6,1.95,1.77,-0.5,2.06,1.78,-0.5,2.1,1.8,-0.5
2,0,1,0,1.28,5.0,10.0,1.35,4.2,8.25,1.33,4.5,9.5,1.35,4.0,7.0,1.29,4.33,9.0,1.33,4.5,9.0,1.33,4.0,8.0,2.15,1.6,1.6,2.3,1.95,1.85,-1.5,2.02,1.82,-1.5,1.775,2.125,1.25
0,2,0,0,3.0,3.25,2.3,2.75,3.1,2.4,2.85,3.25,2.4,2.9,3.0,2.2,2.75,3.2,2.25,2.9,3.25,2.3,2.75,3.2,2.25,1.71,2.0,2.1,1.7,2.1,1.75,0.0,2.12,1.72,0.0,1.925,1.925,0.25
0,0,0,0,2.6,3.25,2.6,2.25,3.1,3.0,2.4,3.25,2.85,2.4,2.9,2.7,2.4,3.25,2.5,2.4,3.25,2.8,2.37,3.1,2.62,1.75,1.95,2.05,1.75,1.75,2.1,0.0,1.74,2.1,0.0,1.725,2.175,0.0
0,5,0,1,5.5,3.4,1.66,5.15,3.3,1.65,5.75,3.3,1.67,4.2,3.2,1.7,6.0,3.4,1.5,6.0,3.6,1.57,4.5,3.3,1.66,1.75,1.95,2.05,1.75,2.0,1.8,0.75,2.06,1.78,0.75,2.075,1.825,0.75
0,1,0,1,4.75,3.5,1.72,4.0,3.2,1.85,4.5,3.3,1.8,4.2,3.2,1.7,4.0,3.4,1.73,4.2,3.4,1.83,3.75,3.3,1.8,2.0,1.71,2.0,1.8,1.9,1.8,0.5,2.08,1.76,0.5,2.1,1.8,0.5
0,1,0,1,2.0,3.2,3.75,1.9,3.05,4.0,1.95,3.3,3.75,2.2,2.9,3.0,1.91,3.2,3.5,1.91,3.25,4.0,1.9,3.2,3.5,2.0,1.71,2.05,1.75,2.0,1.74,-0.5,2.06,1.78,-0.5,2.125,1.775,-0.5
2,0,0,0,2.62,3.2,2.6,2.5,3.2,2.55,2.6,3.25,2.6,2.5,3.0,2.5,2.25,3.2,2.75,2.6,3.2,2.6,2.5,3.1,2.5,2.05,1.65,2.2,1.65,1.8,2.0,0.0,1.8,2.04,0.0,2.15,1.75,-0.25
2,3,1,2,2.37,3.2,2.9,2.2,3.1,3.1,2.3,3.2,3.0,2.4,2.9,2.7,2.2,3.2,2.8,2.3,3.25,3.0,2.25,3.2,2.75,2.05,1.65,2.2,1.65,1.7,2.05,0.0,2.06,1.78,-0.25,2.1,1.8,-0.25
1,0,1,0,1.36,4.33,9.0,1.3,4.5,9.0,1.36,4.33,9.0,1.35,4.0,7.0,1.33,3.75,9.0,1.36,4.2,9.0,1.36,3.75,8.0,1.71,2.0,1.8,2.0,1.91,1.65,-1.5,2.04,1.8,-1.5,2.025,1.875,-1.5
1,1,1,0,1.53,3.75,6.5,1.5,3.55,6.5,1.53,3.6,6.75,1.55,3.5,4.8,1.53,3.5,5.5,1.53,3.6,6.5,1.53,3.5,5.5,1.79,1.9,1.85,1.95,2.0,1.8,-1.25,2.02,1.82,-1.25,1.75,2.15,-1.0
2,0,0,0,1.5,3.75,7.0,1.45,3.6,7.5,1.5,3.7,7.0,1.45,3.8,5.4,1.5,3.4,6.0,1.5,3.75,7.0,1.44,3.6,6.5,1.79,1.9,1.85,1.95,2.02,1.72,-1.25,1.74,2.1,-1.0,1.775,2.125,-1.0
0,2,0,0,6.5,3.75,1.53,6.0,3.45,1.55,6.75,3.5,1.55,4.6,3.4,1.6,6.5,3.6,1.44,6.5,3.6,1.53,6.0,3.4,1.5,1.9,1.79,1.85,1.95,1.9,1.9,1.0,1.88,1.96,1.0,1.9,2.0,1.0
1,1,0,0,1.57,3.5,6.5,1.45,3.7,6.75,1.55,3.5,6.75,1.65,3.3,4.4,1.57,3.5,5.0,1.53,3.6,6.5,1.53,3.5,5.5,1.79,1.9,1.85,1.95,1.8,2.0,-1.0,1.86,1.98,-1.0,1.85,2.05,-1.0
0,1,0,1,3.75,3.5,1.9,4.3,3.2,1.8,4.0,3.3,1.9,3.5,3.1,1.9,3.5,3.4,1.83,3.75,3.4,1.91,3.75,3.3,1.8,1.79,1.9,1.8,2.0,1.81,1.9,0.5,1.96,1.88,0.5,1.95,1.95,0.5
1,0,0,0,1.9,3.1,4.33,1.75,3.2,4.6,1.8,3.4,4.33,2.0,3.1,3.2,1.8,3.2,4.0,1.8,3.3,4.5,1.8,3.3,3.75,2.05,1.65,2.2,1.61,1.8,1.9,-0.5,1.98,1.86,-0.5,2.025,1.875,-0.5
1,1,0,1,1.66,3.4,5.5,1.55,3.5,5.75,1.65,3.5,5.25,1.7,3.2,4.2,1.73,3.2,4.33,1.67,3.4,5.5,1.61,3.3,5.0,1.9,1.79,2.05,1.75,1.8,2.0,-0.75,2.02,1.82,-1.0,1.8,2.1,-0.75
1,3,1,1,6.0,3.4,1.61,7.0,3.7,1.45,6.0,3.5,1.6,4.6,3.4,1.6,6.0,3.4,1.5,6.0,3.6,1.57,5.5,3.3,1.57,1.75,1.95,1.85,1.95,1.8,2.0,1.0,1.76,2.08,1.0,1.8,2.1,1.0
3,1,1,1,2.0,3.2,3.75,1.85,3.2,4.0,1.9,3.3,4.0,1.9,3.1,3.5,1.91,3.2,3.5,1.91,3.25,4.0,1.9,3.2,3.5,1.95,1.75,2.05,1.75,1.9,1.81,-0.5,1.96,1.88,-0.5,2.0,1.9,-0.5
0,1,0,0,3.1,3.2,2.25,3.1,3.1,2.2,2.95,3.25,2.3,2.9,3.0,2.2,2.75,3.2,2.25,3.1,3.25,2.2,2.8,3.2,2.2,2.15,1.6,2.15,1.66,1.85,1.95,0.25,1.84,2.0,0.25,1.875,2.025,0.25
2,1,2,0,1.72,3.4,5.0,1.75,3.25,4.5,1.73,3.4,4.8,1.7,3.2,4.2,1.67,3.25,4.5,1.73,3.4,4.75,1.7,3.3,4.33,2.0,1.71,2.05,1.75,1.95,1.85,-0.75,2.0,1.84,-0.75,2.05,1.85,-0.75
0,2,0,1,3.5,3.2,2.1,3.6,3.2,1.95,3.4,3.25,2.1,2.9,3.0,2.2,3.2,3.2,2.0,3.4,3.25,2.1,3.0,3.2,2.1,2.0,1.71,2.05,1.75,1.9,1.8,0.25,1.78,2.06,0.5,1.8,2.1,0.5
2,1,2,0,1.9,3.1,4.33,1.8,3.2,4.3,1.87,3.4,4.0,1.9,3.1,3.5,1.83,3.2,3.75,1.85,3.4,4.0,1.9,3.2,3.5,1.95,1.75,1.95,1.85,1.87,1.84,-0.5,1.94,1.9,-0.5,2.025,1.875,-0.5
1,1,0,1,1.66,3.4,5.5,1.6,3.4,5.5,1.68,3.3,5.5,1.65,3.3,4.4,1.62,3.25,5.0,1.7,3.4,5.0,1.7,3.3,4.33,1.95,1.75,2.0,1.8,1.8,2.0,-0.75,1.82,2.02,-0.75,1.85,2.05,-0.75
5,2,2,1,2.25,3.2,3.1,2.3,3.1,2.9,2.25,3.25,3.05,2.1,3.0,3.1,2.2,3.2,2.8,2.3,3.2,3.0,2.25,3.2,2.75,2.05,1.65,2.1,1.7,1.9,1.9,-0.25,1.94,1.9,-0.25,1.95,1.95,-0.25
1,0,1,0,2.3,3.2,2.7,2.25,3.0,3.1,2.3,3.3,2.9,2.1,3.0,3.1,2.25,3.2,2.75,2.38,3.2,2.88,2.3,3.2,2.62,2.05,1.65,,,2.3,1.54,-0.5,1.9,1.94,-0.25,1.9,2.0,-0.25
2,0,1,0,2.5,3.2,2.5,2.75,3.1,2.4,2.65,3.3,2.5,2.5,3.0,2.5,2.5,3.25,2.4,2.7,3.2,2.5,2.5,3.25,2.4,2.05,1.65,,,1.47,2.5,0.5,2.06,1.78,0.0,2.05,1.85,0.0
1,2,0,0,4.33,3.4,1.66,5.0,3.2,1.7,5.5,3.4,1.65,4.2,3.2,1.7,4.33,3.2,1.73,5.5,3.4,1.67,5.0,3.1,1.66,1.95,1.75,,,2.1,1.65,0.5,2.0,1.84,0.75,2.1,1.8,0.75
0,0,0,0,3.6,3.4,1.83,3.75,3.25,1.9,3.95,3.3,1.9,3.5,3.1,1.9,3.4,3.25,1.91,4.0,3.25,1.91,3.5,3.2,1.9,1.85,1.85,,,1.8,1.9,0.5,1.94,1.9,0.5,1.975,1.925,0.5
1,1,0,1,1.28,4.5,9.0,1.3,4.5,9.0,1.3,4.75,10.0,1.25,4.5,9.0,1.22,5.0,10.0,1.29,5.0,10.0,1.25,5.0,8.0,1.65,2.05,1.75,2.05,1.3,3.22,-0.5,1.96,1.88,-1.5,2.0,1.9,-1.5
1,2,0,1,1.8,3.25,4.0,1.85,3.2,4.0,1.85,3.3,4.3,1.85,3.1,3.6,1.73,3.2,4.33,1.83,3.4,4.2,1.8,3.3,3.75,2.05,1.65,2.15,1.66,1.85,1.87,-0.5,1.92,1.92,-0.5,1.925,1.975,-0.5
2,0,2,0,1.36,4.0,7.5,1.45,3.7,7.0,1.37,4.2,9.0,1.4,3.9,6.0,1.3,4.33,8.0,1.36,4.33,8.5,1.36,3.75,8.0,1.95,1.75,1.95,1.85,1.93,1.64,-1.5,1.84,2.0,-1.25,1.85,2.05,-1.25
2,1,1,1,1.72,3.25,4.33,1.75,3.2,4.6,1.73,3.4,4.75,1.75,3.2,4.0,1.67,3.25,4.5,1.73,3.4,4.75,1.72,3.4,4.0,2.0,1.71,2.15,1.66,1.73,1.98,-0.5,1.88,1.96,-0.5,1.925,1.975,-0.5
0,0,0,0,1.4,3.75,7.5,1.4,4.0,7.25,1.4,4.1,8.0,1.4,3.9,6.0,1.36,3.75,8.0,1.4,4.0,8.5,1.44,3.6,6.5,1.85,1.85,1.9,1.9,2.02,1.58,-1.5,2.02,1.82,-1.25,2.05,1.85,-1.25
3,3,2,2,2.37,3.2,2.62,2.3,3.1,2.9,2.3,3.3,2.9,2.2,3.0,2.9,2.2,3.2,2.8,2.38,3.2,2.88,2.37,3.3,2.5,2.0,1.71,2.1,1.7,2.3,1.54,-0.5,2.06,1.78,-0.25,2.075,1.825,-0.25
3,0,2,0,1.72,3.4,5.0,1.6,3.4,5.5,1.7,3.35,5.25,1.65,3.3,4.4,1.67,3.25,4.5,1.67,3.4,5.5,1.66,3.3,4.5,1.95,1.75,2.1,1.7,1.9,1.9,-0.75,1.92,1.92,-0.75,1.95,1.95,-0.75
1,0,1,0,6.5,3.5,1.57,6.5,3.55,1.5,6.25,3.5,1.57,4.4,3.3,1.65,5.0,3.5,1.57,6.0,3.6,1.57,6.0,3.4,1.5,1.85,1.85,2.05,1.75,2.0,1.72,0.75,2.04,1.8,0.75,2.1,1.8,0.75
3,1,1,0,2.2,3.1,3.4,2.05,3.2,3.3,2.1,3.2,3.45,2.0,3.1,3.2,2.0,3.0,3.4,2.1,3.2,3.4,1.9,3.2,3.5,2.0,1.71,2.1,1.7,1.9,1.9,-0.25,1.92,1.92,-0.25,1.95,1.95,-0.25
0,1,0,1,2.62,3.2,2.6,2.4,3.1,2.75,2.85,3.3,2.85,2.5,3.0,2.5,2.38,3.0,2.75,2.6,3.2,2.6,2.62,2.9,2.5,2.05,1.65,2.2,1.65,1.88,1.92,0.0,1.86,1.98,0.0,1.875,2.025,0.0
3,1,2,1,1.72,3.4,5.0,1.7,3.2,5.0,1.7,3.3,5.3,1.7,3.2,4.2,1.73,3.2,4.33,1.7,3.4,5.0,1.66,3.3,4.5,1.9,1.79,2.0,1.8,1.88,1.92,-0.75,1.82,2.02,-0.75,1.9,2.0,-0.75
2,1,2,1,1.57,3.5,6.5,1.55,3.5,5.75,1.6,3.3,6.5,1.6,3.4,4.6,1.62,3.25,5.0,1.57,3.6,6.0,1.57,3.3,5.5,1.79,1.9,1.85,1.95,1.9,1.9,-1.0,1.92,1.92,-1.0,1.95,1.95,-1.0
0,1,0,0,2.2,3.1,3.4,1.95,3.2,3.6,2.1,3.2,3.45,2.1,3.0,3.1,1.91,3.25,3.4,2.05,3.25,3.5,1.95,3.2,3.3,2.05,1.65,2.2,1.65,1.8,2.0,-0.25,1.84,2.0,-0.25,1.875,2.025,-0.25
0,2,0,1,4.5,3.25,1.83,5.0,3.35,1.65,4.5,3.25,1.83,4.2,3.2,1.7,3.75,3.25,1.8,4.33,3.4,1.8,4.5,3.1,1.72,1.95,1.75,2.05,1.75,1.89,1.83,0.5,2.02,1.82,0.5,2.05,1.85,0.5
1,0,0,0,1.8,3.1,5.0,1.7,3.2,5.0,1.77,3.3,4.7,1.7,3.2,4.2,1.73,3.2,4.33,1.73,3.3,5.0,1.72,3.1,4.5,1.95,1.75,2.05,1.75,1.77,1.94,-0.5,1.86,1.98,-0.5,1.875,2.025,-0.5
1,1,1,0,2.2,3.1,3.4,2.1,3.2,3.2,2.1,3.25,3.4,2.2,3.0,2.9,2.1,3.2,3.0,2.1,3.2,3.4,2.1,3.0,3.2,2.05,1.65,2.2,1.65,1.8,2.0,-0.25,1.84,2.0,-0.25,1.875,2.025,-0.25
1,2,0,0,1.9,3.1,4.33,1.95,3.1,3.75,1.95,3.25,3.9,1.9,3.1,3.5,1.8,3.25,3.75,1.91,3.25,4.0,1.9,3.2,3.5,1.95,1.75,2.1,1.7,1.95,1.77,-0.5,2.0,1.84,-0.5,2.025,1.875,-0.5
3,0,3,0,1.2,6.0,13.0,1.2,5.5,12.0,1.22,5.5,13.0,1.22,4.8,9.5,1.2,5.0,11.0,1.22,5.5,12.0,1.2,5.0,11.0,1.71,2.0,1.8,2.0,2.0,1.8,-1.75,2.06,1.78,-1.75,2.075,1.825,-1.75
3,0,0,0,3.1,3.2,2.25,3.45,3.2,2.0,3.1,3.2,2.25,3.1,3.0,2.1,3.0,3.2,2.1,3.2,3.2,2.2,3.0,3.1,2.15,2.0,1.71,2.3,1.6,1.9,1.9,0.25,1.92,1.92,0.25,1.95,1.95,0.25
0,1,0,1,1.83,3.3,4.33,1.85,3.2,4.0,1.85,3.3,4.25,1.8,3.1,3.8,1.73,3.2,4.33,1.83,3.25,4.33,1.8,3.25,3.8,2.0,1.71,2.3,1.6,1.85,1.86,-0.5,1.96,1.88,-0.5,1.975,1.925,-0.5
3,1,1,0,1.33,4.5,9.5,1.3,4.5,9.0,1.33,4.65,9.0,1.3,4.2,8.0,1.33,3.75,9.0,1.33,4.5,9.0,1.28,4.33,8.5,1.79,1.9,1.8,2.0,1.85,1.7,-1.5,2.04,1.8,-1.5,2.025,1.875,-1.5
4,4,1,1,3.1,3.2,2.25,3.45,3.1,2.05,3.1,3.2,2.25,2.9,3.0,2.2,3.0,3.2,2.1,3.1,3.25,2.2,2.8,3.1,2.25,1.95,1.75,2.1,1.7,1.85,1.95,0.25,1.86,1.96,0.25,1.925,1.975,0.25
2,0,2,0,4.5,3.25,1.83,5.0,3.2,1.7,4.5,3.25,1.83,3.5,3.1,1.9,4.0,3.2,1.8,4.33,3.25,1.83,4.33,3.2,1.72,2.0,1.71,2.25,1.61,1.89,1.83,0.5,2.04,1.8,0.5,2.075,1.825,0.5
2,0,1,0,3.0,3.25,2.3,3.0,3.1,2.25,3.0,3.2,2.3,2.7,3.0,2.3,2.8,3.2,2.2,3.0,3.2,2.3,2.87,3.1,2.2,1.95,1.75,2.15,1.66,1.85,1.95,0.25,1.88,1.96,0.25,1.9,2.0,0.25
1,0,1,0,1.44,4.0,7.5,1.45,3.6,7.5,1.45,3.85,8.0,1.4,3.9,6.0,1.44,3.6,6.5,1.44,4.0,7.5,1.4,3.5,8.0,1.65,2.05,1.8,2.0,1.8,2.0,-1.0,1.84,2.0,-1.0,1.875,2.025,-1.0
0,1,0,0,2.3,3.1,3.1,2.15,3.1,3.2,2.3,3.2,3.0,2.2,2.9,3.0,2.2,3.2,2.8,2.25,3.2,3.1,2.25,3.0,2.87,1.95,1.75,2.2,1.65,2.02,1.78,-0.25,2.02,1.82,-0.25,2.075,1.825,-0.25
2,4,2,1,2.25,3.1,3.2,2.0,3.2,3.45,2.45,3.25,3.5,2.2,3.0,2.9,2.1,3.2,3.0,2.25,3.2,3.1,2.2,3.0,3.0,2.05,1.65,2.3,1.6,2.0,1.8,-0.25,2.04,1.8,-0.25,2.075,1.825,-0.25
3,1,0,0,2.37,3.25,2.87,2.4,3.2,2.7,2.4,3.2,2.85,2.2,3.0,2.9,2.1,3.2,3.0,2.3,3.2,3.0,2.25,3.2,2.75,2.05,1.65,2.4,1.55,1.9,1.9,-0.25,1.9,1.94,-0.25,1.9,2.0,-0.25
1,2,1,0,2.87,3.2,2.4,2.9,3.1,2.3,2.75,3.25,2.45,2.4,3.0,2.6,2.75,3.0,2.38,2.8,3.25,2.4,2.62,3.2,2.3,2.05,1.65,2.2,1.65,2.05,1.75,0.0,2.1,1.74,0.0,2.15,1.75,0.0
2,1,1,1,2.6,3.2,2.62,2.5,3.15,2.6,2.55,3.25,2.65,2.4,3.0,2.6,2.38,3.2,2.6,2.5,3.2,2.7,2.4,3.25,2.5,2.05,1.65,2.1,1.7,1.8,2.0,0.0,1.84,2.0,0.0,1.875,2.025,0.0
2,2,0,0,2.2,3.2,3.25,2.2,3.1,3.1,2.3,3.2,3.05,2.2,3.0,2.9,2.2,3.2,2.8,2.3,3.2,3.0,2.25,3.1,2.8,2.05,1.65,2.1,1.7,2.0,1.8,-0.25,1.98,1.86,-0.25,1.95,1.95,-0.25
2,1,2,0,1.9,3.1,4.33,1.85,3.3,3.9,2.0,3.2,3.75,1.8,3.1,3.8,1.8,3.2,4.0,1.85,3.4,4.0,1.8,3.3,3.75,2.05,1.65,2.2,1.65,2.0,1.73,-0.5,2.0,1.84,-0.5,2.05,1.85,-0.5
0,1,0,1,7.0,3.75,1.5,7.25,4.0,1.4,7.0,3.7,1.5,4.6,3.4,1.6,7.0,3.75,1.4,7.0,3.75,1.5,6.5,3.6,1.44,2.05,1.65,2.2,1.65,1.92,1.88,1.0,1.98,1.86,1.0,2.0,1.9,1.0
1,0,0,0,1.57,3.4,7.0,1.5,3.4,7.0,1.55,3.5,7.0,1.55,3.5,4.8,1.5,3.4,6.0,1.53,3.6,6.5,1.53,3.5,5.5,2.0,1.71,2.1,1.7,1.75,2.05,-0.75,1.76,2.08,-0.75,1.775,2.125,-0.75
1,1,0,0,2.25,3.2,3.1,2.3,3.1,2.9,2.3,3.2,3.05,2.1,3.0,3.1,2.2,3.2,2.8,2.25,3.2,3.1,2.2,3.1,2.87,2.0,1.71,2.1,1.7,2.0,1.8,-0.25,2.04,1.8,-0.25,2.075,1.825,-0.25
1,1,0,1,2.37,3.25,2.87,2.25,3.2,2.9,2.4,3.2,2.85,2.3,3.0,2.7,2.25,3.2,2.75,2.3,3.25,3.0,2.25,3.2,2.75,1.95,1.75,2.05,1.75,1.8,2.0,0.0,1.82,2.02,0.0,1.85,2.05,0.0
1,3,0,3,4.5,3.4,1.8,5.0,3.4,1.65,4.9,3.45,1.7,4.2,3.2,1.7,4.33,3.2,1.73,4.75,3.4,1.73,5.0,3.3,1.61,2.0,1.71,2.1,1.7,1.8,2.0,0.75,1.78,2.06,0.75,1.75,2.15,0.75
0,1,0,1,2.5,3.25,2.75,2.4,3.1,2.75,2.55,3.3,2.6,2.4,3.0,2.6,2.38,3.2,2.6,2.5,3.2,2.7,2.5,3.1,2.5,1.95,1.75,2.3,1.6,1.8,2.0,0.0,1.86,1.98,0.0,1.875,2.025,0.0
3,1,1,1,1.5,3.75,7.0,1.45,3.75,7.0,1.51,3.6,7.0,1.5,3.7,5.0,1.53,3.25,6.0,1.53,3.6,6.5,1.5,3.4,6.0,1.85,1.85,2.15,1.66,1.85,1.95,-1.0,1.84,2.0,-1.0,1.85,2.05,-1.0
2,0,0,0,1.28,5.0,10.0,1.3,4.5,9.0,1.3,4.5,11.0,1.27,4.3,8.5,1.25,4.5,10.0,1.29,4.75,11.0,1.25,4.5,10.0,1.71,2.0,1.8,2.0,1.77,1.78,-1.5,1.82,2.02,-1.5,1.85,2.05,-1.5
1,0,1,0,1.8,3.4,4.5,1.7,3.2,5.0,1.77,3.25,4.85,1.8,3.1,3.8,1.73,3.2,4.33,1.8,3.3,4.5,1.8,2.9,4.5,2.0,1.71,2.2,1.65,1.77,1.95,-0.5,2.08,1.76,-0.75,1.875,2.025,-0.5
1,1,0,0,1.8,3.4,4.5,1.85,3.2,4.0,1.83,3.25,4.35,1.8,3.1,3.8,1.8,3.2,4.0,1.8,3.4,4.33,1.8,3.3,3.75,1.95,1.75,2.1,1.7,1.83,1.86,-0.5,1.86,1.98,-0.5,1.85,2.05,-0.5
3,2,1,1,2.3,3.25,3.0,2.2,3.1,3.1,2.2,3.2,3.2,2.2,3.0,2.9,2.2,3.2,2.8,2.2,3.25,3.1,2.1,3.1,3.1,1.95,1.75,2.15,1.66,2.0,1.8,-0.25,1.96,1.88,-0.25,2.0,1.9,-0.25
3,1,1,1,1.72,3.4,5.0,1.8,3.2,4.3,1.7,3.45,4.9,1.75,3.2,4.0,1.73,3.2,4.33,1.67,3.6,5.0,1.66,3.3,4.5,1.95,1.75,2.05,1.75,2.0,1.8,-0.75,2.0,1.84,-0.75,2.0,1.9,-0.75
0,0,0,0,1.25,5.5,11.0,1.2,5.5,12.0,1.27,5.0,11.0,1.25,4.5,9.0,1.2,5.0,11.0,1.25,5.0,12.0,1.2,5.0,11.0,1.75,1.95,1.9,1.9,1.8,2.0,-1.5,2.08,1.76,-1.75,1.925,1.975,-1.5
2,2,1,1,2.63,3.2,2.63,2.55,3.1,2.6,2.6,3.3,2.55,2.5,3.0,2.5,2.6,3.2,2.38,2.6,3.2,2.6,2.6,3.1,2.4,2.05,1.65,2.3,1.6,1.8,2.0,0.0,1.84,2.0,0.0,1.9,2.0,0.0
2,0,2,0,3.2,3.2,2.2,3.0,3.1,2.25,3.2,3.2,2.2,3.1,3.0,2.1,3.2,3.2,2.0,3.2,3.2,2.2,3.0,3.1,2.15,2.0,1.71,2.2,1.65,2.0,1.8,0.25,2.06,1.78,0.25,2.1,1.8,0.25
3,0,2,0,1.8,3.4,4.5,1.8,3.05,4.55,1.83,3.25,4.5,1.8,3.1,3.8,1.8,3.25,3.75,1.8,3.3,4.5,1.83,3.0,4.0,2.0,1.71,2.15,1.67,1.83,1.89,-0.5,1.76,2.08,-0.5,1.8,2.1,-0.5
0,0,0,0,2.1,3.2,3.5,2.1,3.2,3.25,2.2,3.2,3.2,2.1,3.0,3.1,1.91,3.2,3.5,2.1,3.25,3.4,2.05,3.1,3.2,2.0,1.71,2.15,1.67,1.77,2.05,-0.25,1.82,2.02,-0.25,1.85,2.05,-0.25
0,1,0,0,4.5,3.25,1.83,5.0,3.2,1.7,4.75,3.2,1.8,4.0,3.0,1.8,4.0,3.2,1.8,4.5,3.3,1.8,4.33,3.2,1.72,2.05,1.65,2.2,1.65,1.91,1.8,0.5,1.76,2.08,0.75,1.775,2.125,0.75
1,2,1,1,2.3,3.25,3.0,2.25,3.2,2.9,2.25,3.2,3.1,2.1,3.0,3.1,2.2,3.2,2.8,2.25,3.2,3.1,2.1,3.2,3.0,2.0,1.71,2.15,1.67,2.0,1.8,-0.25,2.02,1.82,-0.25,2.05,1.85,-0.25
0,2,0,0,4.5,3.4,1.8,4.3,3.2,1.8,5.6,3.6,1.83,3.8,3.1,1.8,4.0,3.0,1.83,4.5,3.3,1.8,4.2,3.0,1.8,1.9,1.79,2.05,1.75,1.89,1.83,0.5,2.1,1.74,0.5,2.125,1.775,0.5
5,1,3,0,1.22,5.5,13.0,1.25,5.0,10.0,1.25,5.1,12.0,1.25,4.5,9.0,1.25,4.5,10.0,1.22,5.5,12.0,1.16,5.5,12.0,1.55,2.25,1.65,2.2,1.95,1.85,-1.75,2.02,1.82,-1.75,2.05,1.85,-1.75
0,0,0,0,2.3,3.25,3.0,2.4,3.2,2.7,2.35,3.2,2.95,2.2,2.9,3.0,2.1,3.2,3.0,2.3,3.25,3.0,2.2,3.2,2.8,2.1,1.66,2.2,1.65,2.0,1.8,-0.25,1.94,1.9,-0.25,2.05,1.85,-0.25
1,3,0,1,2.25,3.2,3.1,2.3,3.1,2.9,2.25,3.2,3.1,2.1,3.0,3.1,2.25,3.0,2.88,2.25,3.2,3.1,2.15,3.1,3.0,2.15,1.6,2.2,1.65,1.9,1.9,-0.25,1.94,1.9,-0.25,1.925,1.975,-0.25
2,0,1,0,2.6,3.2,2.62,2.5,3.05,2.7,2.55,3.2,2.65,2.4,3.0,2.6,2.25,3.2,2.75,2.5,3.2,2.7,2.4,3.1,2.6,2.0,1.71,2.15,1.66,1.9,1.9,0.0,1.9,1.94,0.0,1.925,1.975,0.0
2,1,1,0,1.22,5.5,13.0,1.2,5.35,12.0,1.25,5.2,12.0,1.2,5.0,10.0,1.2,5.0,11.0,1.22,5.5,12.0,1.2,5.0,11.0,1.65,2.05,1.75,2.05,1.8,2.0,-1.5,1.78,2.06,-1.5,1.85,2.049,-1.5
1,1,0,1,6.5,3.5,1.57,6.75,3.5,1.5,6.5,3.4,1.6,4.8,3.3,1.6,6.0,3.4,1.5,6.5,3.6,1.53,5.5,3.5,1.53,1.85,1.85,1.9,1.9,1.8,2.0,1.0,1.76,2.08,1.0,1.8,2.1,1.0
2,0,0,0,1.8,3.1,5.0,1.8,3.2,4.3,1.83,3.3,4.33,1.9,3.1,3.5,1.8,3.2,4.0,1.83,3.25,4.33,1.7,3.3,4.33,1.9,1.79,1.9,1.9,1.83,1.87,-0.5,1.8,2.04,-0.5,1.825,2.075,-0.5
2,2,0,1,1.9,3.1,4.33,1.75,3.2,4.6,1.91,3.2,4.2,1.85,3.1,3.6,1.8,3.25,3.75,1.83,3.25,4.33,1.9,3.2,3.5,2.0,1.71,2.2,1.65,1.91,1.82,-0.5,1.94,1.9,-0.5,1.95,1.95,-0.5
2,1,1,1,1.83,3.3,4.33,1.95,3.2,3.6,2.0,3.25,3.7,1.9,3.1,3.5,1.8,3.2,4.0,1.91,3.25,4.0,1.83,3.2,3.75,1.9,1.79,2.0,1.8,2.0,1.73,-0.5,1.92,1.92,-0.5,1.95,1.95,-0.5
2,3,2,2,2.6,3.2,2.62,2.55,3.0,2.65,2.65,3.2,2.55,2.3,3.0,2.7,2.38,3.2,2.6,2.6,3.2,2.6,2.7,3.0,2.37,2.0,1.71,2.15,1.66,1.9,1.9,0.0,,,,1.899,2.0,0.0
3,0,1,0,1.36,4.33,9.0,1.3,4.5,9.0,1.33,4.5,9.5,1.33,4.0,7.5,1.29,4.33,9.0,1.33,4.5,9.0,1.3,4.2,8.5,1.95,1.75,1.8,2.0,1.8,1.95,-1.0,2.08,1.76,-1.25,2.1,1.8,-1.25
2,0,0,0,2.3,3.25,3.0,2.25,3.2,2.9,2.35,3.2,2.95,2.2,3.0,2.9,2.2,3.2,2.8,2.3,3.2,3.0,2.2,3.1,2.87,1.71,2.0,2.2,1.65,1.6,2.2,0.0,2.0,1.84,-0.25,2.0,1.9,-0.25
0,0,0,0,7.5,3.6,1.5,6.0,3.45,1.55,6.5,3.6,1.55,4.8,3.5,1.55,6.5,3.6,1.44,7.0,3.75,1.5,6.5,3.6,1.44,1.85,1.85,2.0,1.8,1.41,2.38,1.5,1.84,2.0,1.0,1.9,2.0,1.0
