FTHG,FTAG,HTHG,HTAG,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
1,1,1,0,3.95,3.25,1.8,4.2,3.2,1.7,4.33,3.2,1.73,4.2,3.25,1.75,3.75,3.25,1.8,4,3.4,1.72
1,2,1,0,2.2,3.2,2.88,2,3,3.3,2.1,3.2,3,2.05,3.2,3.2,2.1,3.2,3,2.1,3.1,3.1
1,0,0,0,1.4,4,6.8,1.4,3.9,6,1.44,3.5,7,1.4,3.75,7,1.4,3.75,7,1.4,3.75,7
1,1,0,0,2.05,3.1,3.3,2.1,3,3.1,1.91,3.2,3.5,1.95,3.2,3.4,1.91,3.2,3.5,2,3.2,3.2
3,0,1,0,2.35,3.15,2.75,2.3,2.9,2.8,2.5,2.87,2.62,2.3,3.1,2.7,2.6,3.1,2.38,2.1,3.2,3
2,2,2,1,1.94,3.2,3.5,1.9,3.1,3.5,1.8,3.2,4,1.91,3.2,3.5,1.91,3.2,3.5,,,
2,1,1,0,4.3,3.3,1.72,4,3.2,1.75,3.75,3.25,1.8,3.8,3.25,1.8,3.6,3.4,1.8,3.75,3.2,1.83
4,2,1,1,1.8,3.25,3.8,1.75,3.2,4,1.8,3.2,4,1.8,3.2,4,1.8,3.1,4,1.72,3.25,4.2
1,1,1,0,2.7,3,2.45,2.8,2.9,2.3,2.62,2.87,2.5,2.62,3,2.5,2.7,3,2.38,2.7,3,2.4
1,2,1,2,1.41,3.75,7.1,1.45,3.8,5.4,1.4,3.75,7,1.44,3.5,7,1.4,3.75,7,1.44,3.4,7
2,0,0,0,2.7,3.1,2.37,2.4,3,2.6,2.5,3.2,2.5,2.5,3.1,2.5,,,,2.62,3.1,2.37
3,1,0,1,1.55,3.4,5.8,1.45,3.8,5.4,1.57,3.25,5.5,1.571,3.3,5.5,1.571,3.5,5,1.5,3.4,6
0,1,0,1,2.65,2.9,2.55,2.5,2.9,2.6,2.62,2.87,2.5,2.6,3,2.5,2.5,2.875,2.625,2.4,3,2.7
0,4,0,2,1.73,3.35,4.2,1.7,3.3,4,1.8,3.2,4,1.7,3.3,4.333,1.667,3.4,4.333,1.8,3.25,3.8
1,1,0,0,2.3,3.05,2.85,2.3,2.9,2.8,2.25,3,2.87,2.4,3,2.7,2.375,3,2.7,2.3,3.1,2.75
0,1,0,0,1.3,4.5,8,1.25,4.5,9,1.33,4,8,1.364,3.8,8,1.3,4.333,8,,,
1,1,1,0,1.35,4.2,7.5,1.4,3.7,6.4,1.25,4.5,10,1.3,4.333,8,1.333,4.333,7,1.3,4.33,8
3,0,0,0,1.85,3.2,3.8,1.8,3.1,3.8,1.91,3.2,3.5,1.8,3.2,4,1.727,3.2,4.333,1.8,3.1,4
0,0,0,0,1.87,3.2,3.75,1.85,3.1,3.6,1.8,3.2,4,1.833,3.1,4,1.833,3.2,3.75,1.8,3.1,4
2,1,2,0,1.9,3.2,3.65,1.75,3.2,4,1.8,3.2,4,1.85,3.1,3.75,1.8,3.25,3.75,1.83,3.2,3.75
3,2,0,1,1.75,3.3,4.2,1.8,3.1,3.8,1.8,3.2,4,1.8,3.2,4,1.8,3.25,3.75,1.72,3.25,4.2
0,1,0,1,1.48,3.65,6,1.55,3.5,4.8,1.44,3.6,6.5,1.5,3.5,6,1.5,3.6,5.5,1.5,3.4,6
0,1,0,1,2.3,3.05,2.82,2.2,2.9,3,2.25,3.2,2.75,2.2,3.2,2.9,2.3,3,2.8,2.25,3.1,2.8
2,1,0,0,2.02,3.15,3.3,1.9,3.1,3.5,1.91,3.2,3.5,1.909,3.2,3.5,,,,1.9,3.2,3.5
2,1,2,1,2.3,3.05,2.82,2.3,2.9,2.8,2.2,3.2,2.8,2.3,3.1,2.8,2.375,3.1,2.6,2.25,3.1,2.8
0,6,0,2,3.1,3.15,2.1,3.5,3.1,1.9,3.5,3.2,1.91,3.4,3.25,1.95,2.9,3.25,2.1,3.4,3.25,1.9
2,0,1,0,1.78,3.25,4.02,1.7,3.2,4.2,1.67,3.25,4.5,1.75,3.2,4.2,1.8,3.25,3.75,1.8,3.1,4
2,1,1,1,3.52,3.25,1.9,3.8,3.1,1.8,3.5,3.2,1.91,3.5,3.25,1.909,3.4,3.25,1.909,3.4,3.25,1.9
1,1,0,1,1.82,3.25,3.85,1.8,3.1,3.8,1.83,3,4,1.8,3.25,4,1.833,3.2,3.75,1.8,3.1,4
0,0,0,0,1.95,3.2,3.42,2,3,3.3,1.91,3.2,3.5,1.909,3.25,3.5,1.909,3.25,3.4,,,
2,1,1,0,1.82,3.25,3.85,1.75,3.2,4,1.73,3.2,4.33,1.727,3.25,4.333,1.8,3.25,3.75,1.72,3.2,4.33
0,2,0,1,2.05,3.15,3.2,2,3.1,3.2,2.1,3.2,3,2.1,3,3.2,2,3.2,3.2,2.1,3,3.2
1,2,1,2,2.5,3,2.6,2.5,3,2.5,2.5,2.87,2.62,2.5,3,2.6,,,,2.5,3.1,2.5
3,2,2,1,1.67,3.3,4.7,1.75,3.2,4,1.67,3.25,4.5,1.667,3.25,4.6,1.667,3.4,4.333,1.61,3.3,5
2,0,0,0,1.31,4.3,8,1.35,4,7,1.36,3.75,8,1.364,3.75,8,1.333,4.333,7,1.36,3.75,8
0,0,0,0,2.2,3,3.05,2.1,3,3.1,2.2,3,3,2.25,3,2.875,2.2,3,3,2.1,3.1,3.1
2,2,1,0,1.96,3.2,3.4,2,3.1,3.2,1.91,3.2,3.5,1.9,3.2,3.5,,,,1.9,3.2,3.5
0,0,0,0,1.75,3.25,4.2,1.65,3.3,4.4,1.73,3.2,4.33,1.667,3.2,4.75,1.727,3.2,4.333,,,
2,1,0,0,3.8,3.35,1.8,3.8,3.1,1.8,4,3.2,1.8,3.5,3.3,1.85,3.5,3.5,1.833,3.6,3.3,1.83
2,1,1,0,2.25,3.1,2.85,2.2,3,2.9,2.25,3.2,2.75,2.25,3.2,2.75,2.25,3,2.875,2.3,3.2,2.62
1,1,0,1,1.65,3.35,4.75,1.6,3.4,4.6,1.67,3.25,4.5,1.615,3.3,5,,,,1.66,3.3,4.5
0,0,0,0,2.85,3.2,2.2,2.7,3,2.3,3.2,3.2,2,2.8,3.25,2.2,2.9,3.25,2.1,2.75,3.2,2.25
0,0,0,0,1.9,3.2,3.6,1.9,3,3.6,1.8,3.2,4,1.85,3.2,3.75,1.8,3.25,3.75,1.83,3.3,3.6
1,1,1,1,2.1,3.1,3.15,1.9,3.1,3.5,2.1,3.2,3,2.05,3.1,3.3,2.1,3.2,3,2.25,3.2,2.75
0,0,0,0,1.35,3.9,8.5,1.35,4,7,1.36,3.75,8,1.364,4,7.5,1.333,4,8,1.36,3.75,8
1,0,0,0,1.95,3.2,3.45,1.85,3.1,3.6,1.8,3.2,4,1.909,3.2,3.5,1.909,3.2,3.5,1.9,3.3,3.4
1,0,0,0,2.25,3.1,2.85,2.3,2.9,2.8,2.25,3.2,2.75,2.25,3.2,2.8,2.375,3.1,2.6,2.37,3.1,2.62
1,0,0,0,1.95,3.15,3.5,2,3,3.3,1.91,3.2,3.5,1.833,3.1,4,1.909,3.2,3.5,,,
7,0,3,0,1.23,4.7,11,1.25,4.5,9,1.3,4,9,1.286,4.333,9,1.25,5,8,1.25,4.5,10
3,1,2,0,1.85,3.2,3.8,1.9,3.1,3.5,1.91,3.2,3.5,1.909,3.2,3.5,2,3.2,3.2,2,3.2,3.2
1,1,0,1,2.4,3.1,2.65,2.5,3,2.5,2.25,3.2,2.75,2.4,3.1,2.625,2.375,3.1,2.6,2.4,3.1,2.6
2,1,2,0,3,3.2,2.12,2.7,3,2.3,2.87,3,2.25,3,3.1,2.2,3,3,2.2,2.75,3.1,2.3
3,2,1,1,1.7,3.3,4.42,1.7,3.2,4.2,1.73,3.2,4.33,1.7,3.25,4.5,1.8,3.25,3.75,1.72,3.2,4.33
1,1,0,0,2.82,3.05,2.3,2.8,2.9,2.3,2.8,2.87,2.37,2.7,3,2.4,2.7,3,2.375,2.62,3.1,2.37
0,1,0,1,2.1,3.1,3.15,2.1,2.9,3.2,2.1,3.2,3,2.1,3.1,3.1,2.1,3.1,3.1,2,3.2,3.2
0,0,0,0,1.5,3.55,5.95,1.55,3.5,4.8,1.57,3.25,5.5,1.533,3.4,5.75,1.533,3.4,5.5,1.53,3.4,5.5
1,1,0,0,2.04,3.15,3.25,1.9,3.1,3.5,2,3,3.4,2.2,3,3,2,3.2,3.2,1.9,3,3.75
1,1,0,1,2.05,3.15,3.2,2,3,3.3,1.83,3.2,3.75,1.95,3.1,3.5,1.909,3.2,3.5,,,
2,0,0,0,1.85,3.25,3.72,1.8,3.1,3.8,1.8,3.2,4,1.833,3.2,3.8,1.8,3.25,3.75,1.83,3.2,3.75
0,1,0,0,1.85,3.15,3.9,1.65,3.3,4.4,1.73,3.2,4.33,1.75,3.2,4.2,1.727,3.2,4.333,1.8,3.4,3.6
1,0,0,0,2.15,3.1,3.05,2,3,3.3,2,3.2,3.2,2.1,3.1,3.1,2.2,3.2,2.8,2.2,3.1,2.87
1,0,1,0,1.43,3.8,6.5,1.4,3.9,6,1.4,3.75,7,1.444,3.6,7,1.4,3.75,7,1.4,3.6,7.5
3,1,1,1,1.35,4.1,7.75,1.35,4,7,1.36,3.75,8,1.364,3.75,8.5,1.364,4,7,1.33,4,8
2,0,1,0,2.2,3.15,2.9,2.3,2.9,2.8,2.25,3.2,2.75,2.3,3,2.875,2.3,3.1,2.7,2.25,3,2.87
4,1,2,0,2.25,3,3,2.2,2.9,3,2.2,3,3,2.2,3,3.1,2.25,3,2.875,2.2,2.87,3.1
3,1,0,1,1.67,3.3,4.65,1.7,3.2,4.2,1.67,3.2,5,1.667,3.2,5,1.727,3.2,4.333,1.61,3.1,5.5
2,1,1,0,1.85,3.2,3.85,1.9,3.1,3.5,1.8,3,4.33,1.85,3.1,4,1.833,3.2,3.75,1.9,3.1,3.6
0,4,0,1,1.7,3.25,4.4,1.9,3.1,3.5,1.8,3.2,4,1.75,3.1,4.5,2,3.2,3.2,1.8,3.25,3.8
2,2,1,0,1.72,3.25,4.4,1.75,3.2,4,1.67,3.25,4.5,1.667,3.25,4.75,1.727,3.2,4.333,1.72,3.2,4.33
3,1,1,0,2.3,3.1,2.8,2.3,2.9,2.8,2.25,3,2.87,2.3,3,2.875,2.3,3.1,2.7,,,
2,0,0,0,2.3,3.1,2.85,2.4,3,2.6,2.2,3,3,2.3,3.1,2.8,2.375,3.1,2.6,2.3,3.2,2.62
0,1,0,0,2.8,3.05,2.32,2.6,3,2.4,2.6,3.2,2.37,2.8,3.1,2.3,2.6,3.1,2.375,2.6,3.1,2.4
0,1,0,0,2.45,3,2.65,2.5,3,2.5,2.5,2.87,2.62,2.5,3.1,2.5,2.5,3.1,2.5,2.37,3.1,2.62
1,1,1,1,2.45,3,2.67,2.3,2.9,2.8,2.37,3.2,2.6,2.5,3,2.6,2.375,3.1,2.6,2.4,2.9,2.75
3,1,1,1,1.9,3.2,3.6,1.9,3.1,3.5,1.83,3.2,3.75,1.909,3.2,3.6,2.1,3.1,3.1,1.9,3.2,3.5
3,1,1,0,1.57,3.5,5.25,1.55,3.5,4.8,1.57,3.25,5.5,1.533,3.4,6,1.533,3.4,5.5,1.5,3.3,6.5
5,1,3,0,1.35,4.2,7.5,1.35,4,7,1.4,3.6,7.5,1.4,3.75,7.5,1.333,4,8,1.36,3.75,8
1,1,0,0,2.1,3.05,3.2,2.1,2.9,3.2,2,3,3.4,2.1,3,3.25,2,3.2,3.2,,,
0,2,0,1,2.05,3.05,3.32,1.9,3.1,3.5,1.83,3.2,3.75,1.95,3.2,3.5,2,3.2,3.2,1.9,3.25,3.4
1,1,1,1,2.25,3.1,2.9,2.1,2.9,3.2,2.25,3,2.87,2.3,3,2.875,2.375,3.1,2.6,2.25,3.1,2.8
0,1,0,1,2.8,3,2.35,2.5,3,2.5,2.8,2.87,2.37,2.875,3,2.3,2.875,2.9,2.3,2.87,2.9,2.3
2,1,1,0,2.47,3.1,2.57,2.5,3,2.5,2.37,3.2,2.62,2.5,3.1,2.5,2.5,3.1,2.5,2.4,3.1,2.6
1,1,1,1,1.35,4.1,7.55,1.3,4.2,8,1.36,3.75,8,1.364,3.75,8.5,1.333,4.333,7,1.36,4,7
2,1,1,1,2.3,3.1,2.8,2.2,3,2.9,2.2,3.25,2.75,2.375,3,2.75,2.3,3,2.8,2.37,3.1,2.62
3,0,1,0,1.25,5,8.6,1.25,4.5,9,1.25,4.5,10,1.25,4.5,10,1.25,4.5,10,1.28,4.33,8.5
2,0,1,0,2.25,3.1,2.9,2.3,2.9,2.8,2.2,3,3,2.2,3.1,3,2.25,3.2,2.75,2.2,3.1,2.87
2,1,2,0,1.85,3.2,3.8,1.85,3.1,3.6,1.67,3.25,4.5,1.85,3.1,4,1.833,3.2,3.75,1.9,3.1,3.6
4,2,2,1,1.75,3.3,4.1,1.8,3.1,3.8,1.73,3.2,4.33,1.75,3.25,4.2,1.8,3.25,3.8,,,
0,2,0,1,1.67,3.4,4.5,1.7,3.2,4.2,1.67,3.25,4.5,1.7,3.25,4.5,1.727,3.2,4.333,1.66,3.3,4.5
2,0,0,0,1.45,3.7,6.4,1.5,3.5,5.4,1.4,3.75,7,1.444,3.6,7,1.4,3.75,7,1.44,3.5,7
2,4,1,2,2.25,3.1,2.9,2.3,2.9,2.8,2.2,3,3,2.375,3,2.75,2.25,3,2.875,2.2,3.1,2.87
1,1,0,1,2.25,3.05,2.9,2,3.1,3.2,2.37,3.2,2.6,2.3,3.1,2.8,2.3,3.1,2.7,2.25,3,2.87
1,3,0,3,3.1,3.1,2.1,2.9,3,2.2,3.4,3,2,3.1,3.1,2.1,2.875,3,2.25,,,
2,3,2,2,2.25,3.1,2.9,2.4,3,2.6,2.2,3,3,2.25,3.2,2.8,2.25,3.2,2.7,2.25,3,2.87
3,2,2,0,1.45,3.7,6.4,1.4,3.9,6,1.4,3.75,7,1.444,3.6,7,1.444,3.6,6.5,1.4,3.6,7.5
1,0,1,0,2,3.2,3.3,2,3,3.3,2,3.2,3.2,1.95,3.1,3.5,2.2,3,3,2.2,3,3
2,1,1,1,3.2,3.1,2.1,3.2,3.1,2,3.4,3,2,3.5,3,2,3.2,3,2.1,3.2,3,2.1
0,2,0,0,1.95,3.1,3.6,2,3,3.3,1.83,3.2,3.75,1.909,3.1,3.75,1.909,3.1,3.6,1.9,3.1,3.6
0,0,0,0,2.25,3.1,2.9,2.2,3,2.9,2.2,3.2,2.8,2.3,3.1,2.8,2.25,3.1,2.8,2.2,3.2,2.8
2,2,0,2,2,3.1,3.4,1.9,3.1,3.5,2,3.2,3.2,1.95,3.1,3.4,2,3.2,3.2,2,3.1,3.3
1,1,1,0,2.47,3,2.67,2.4,2.9,2.7,2.37,2.87,2.8,2.5,3,2.6,2.5,2.9,2.6,2.5,2.9,2.62
0,0,0,0,1.9,3.2,3.6,1.9,3.1,3.5,1.83,3,4,1.8,3.2,4,1.833,3,4,1.9,2.87,4
3,2,2,2,2,3.1,3.45,1.9,3,3.6,1.91,3,3.75,2,3,3.5,2,3,3.4,1.9,3,3.75
0,0,0,0,1.7,3.3,4.45,1.8,3.1,3.8,1.67,3.25,4.5,1.727,3.2,4.5,1.727,3.2,4.333,1.61,3.25,5
1,6,1,2,2.1,3,3.25,2.2,2.9,3,2,3.2,3.2,2.2,3,3.1,2.2,3,3,2.2,3.2,2.8
3,1,0,1,1.32,4.3,8,1.3,4.2,8,1.33,4,8,1.333,4.2,7.5,1.3,4.333,8,1.28,4.5,8
1,2,1,0,1.7,3.4,4.25,1.9,3.1,3.5,1.73,3.4,4,1.667,3.2,4.75,1.8,3.25,3.75,1.66,3.3,4.5
0,2,0,0,1.8,3.3,3.9,1.85,3.1,3.6,1.8,3.25,3.75,1.8,3.25,4,1.833,3.2,3.75,1.8,3.25,3.8
3,1,1,0,1.23,5,9.6,1.2,5,10,1.2,5,11,1.25,4.5,11,1.25,4.5,10,1.22,5,9.5
2,1,0,0,1.32,4.3,8,1.3,4.2,8,1.33,4,8,1.364,4,7.5,1.3,4.333,8,1.36,3.75,8
1,2,1,2,2.65,3.15,2.35,2.7,3,2.3,2.8,3.2,2.2,3,3.1,2.2,2.8,3.1,2.25,2.6,3.1,2.4
1,1,1,0,1.3,4.7,7.5,1.25,4.5,9,1.33,3.75,9,1.286,4.333,8.5,1.25,4.5,10,1.3,4.33,8
3,1,0,0,1.6,3.45,5,1.6,3.4,4.6,1.57,3.5,5,1.571,3.4,5.25,1.615,3.25,5,1.61,3.3,5
1,1,1,0,2.87,3.1,2.25,2.8,2.9,2.3,2.87,3,2.25,2.875,3.1,2.2,2.7,3.2,2.25,2.87,3.1,2.2
0,1,0,1,3.85,3.25,1.82,3.5,3.1,1.8,4,3.2,1.8,3.9,3.2,1.8,3.75,3.2,1.833,3.5,3.2,1.9
0,1,0,0,3.2,3.1,2.08,3.2,2.9,2.1,3,3.2,2.1,3.2,3.1,2.05,3.2,3,2.1,3.2,3,2.1
2,1,1,1,1.87,3.15,3.75,1.85,3.1,3.6,1.83,3.2,3.75,1.833,3.2,3.75,1.909,3.2,3.5,1.83,3.3,3.75
0,2,0,0,2.1,3.05,3.2,2.1,2.9,3.2,2.1,3,3.2,2.1,3.1,3.1,2.1,3,3.2,2.3,3,2.8
0,0,0,0,2.4,2.95,2.75,2.5,3,2.5,2.37,3,2.75,2.5,3,2.6,2.5,3.1,2.5,2.5,2.9,2.62
5,2,5,0,2.25,3.2,2.8,2.3,2.9,2.8,2.25,3.2,2.75,2.3,3.1,2.7,2.3,3.1,2.7,2.4,3.1,2.6
0,0,0,0,1.95,3.25,3.35,1.85,3.1,3.6,1.91,3.2,3.5,1.9,3.2,3.5,2,3.2,3.2,2.1,3.1,3.1
0,2,0,1,2.75,3,2.4,2.7,3,2.3,2.62,2.87,2.5,2.75,3.2,2.25,2.8,3,2.3,2.75,3.1,2.3
5,0,4,0,1.41,3.8,6.9,1.45,3.8,5.4,1.44,3.5,7,1.48,3.6,6,1.4,3.75,7,1.44,3.5,7
1,1,0,0,1.9,3.15,3.65,1.8,3.1,3.8,1.8,3.2,4,1.85,3.2,3.75,1.833,3.25,3.75,1.72,3.1,4.5
3,1,2,0,1.26,4.5,10,1.3,4.2,8,1.25,4.5,10,1.25,4.5,10,1.25,4.5,10,1.25,4.5,10
2,1,1,1,1.85,3.15,3.9,1.85,3.1,3.6,1.8,3.25,3.75,1.85,3.2,3.8,1.909,3.2,3.5,1.8,3.1,4
0,0,0,0,1.5,3.6,5.8,1.55,3.5,4.8,1.5,3.4,6,1.5,3.5,6,1.444,3.6,6.5,1.44,3.5,7
2,0,1,0,2.5,3,2.65,2.7,3,2.3,2.62,2.87,2.5,2.7,3.1,2.3,2.5,2.9,2.6,2.62,2.9,2.5
2,0,0,0,1.7,3.3,4.5,1.65,3.3,4.4,1.61,3.25,5,1.615,3.4,5,1.615,3.25,5,1.57,3.3,5.5
4,0,2,0,1.35,4,8,1.4,3.7,6.4,1.4,3.75,7,1.364,3.8,8,1.364,4,7,1.4,3.6,7.5
1,1,1,1,2,3.1,3.4,1.9,2.9,3.6,1.91,3,3.75,1.95,3,3.6,1.909,3.1,3.6,1.83,3,4
1,1,1,0,3.05,3.15,2.1,2.7,3,2.3,2.87,3,2.25,2.8,3.1,2.25,3.1,3.1,2.1,3.1,3.1,2.1
3,2,1,0,1.4,4,6.8,1.45,3.8,5.4,1.4,3.75,7,1.364,3.75,8,1.364,4,7,1.4,3.75,7
3,1,3,0,1.35,4.1,6.85,1.35,4,7,1.36,3.75,8,1.333,4,9,1.333,4.333,7,1.33,4,8
3,1,2,0,4.65,3.4,1.65,4,3.3,1.7,5,3.25,1.61,4.75,3.4,1.615,4.333,3.4,1.667,4.5,3.3,1.66
2,1,1,1,2.05,3.1,3.3,2.1,3,3.1,1.91,3,3.75,1.95,3.1,3.6,2.1,3.2,3,2.1,3,3.2
1,0,1,0,1.8,3.33,3.85,1.75,3.2,4,1.83,3.2,3.75,1.75,3.1,4.333,1.909,3.2,3.5,1.9,3.1,3.6
1,1,1,0,2,2.8,3.8,1.8,2.9,4.2,2,2.8,3.75,2,2.8,3.75,1.909,2.875,4,1.9,2.87,4
2,1,0,1,2.65,2.95,2.5,2.5,3,2.5,2.62,2.87,2.5,2.5,3,2.6,2.6,2.9,2.5,2.5,2.9,2.62
2,1,0,0,2.6,2.95,2.55,2.5,3,2.5,2.75,3,2.37,2.6,3,2.5,2.5,3.1,2.5,2.62,2.9,2.5
2,2,1,1,1.8,3.4,3.75,2,3.1,3.2,1.91,3.2,3.5,1.9,3.2,3.6,2.1,3.1,3.1,2,3,3.4
2,1,1,0,2.35,3,2.8,2.3,3,2.7,2.37,3,2.75,2.3,3.1,2.7,2.4,3.1,2.6,2.37,3.1,2.62
0,2,0,0,1.88,2.8,3.85,1.9,3.1,3.5,1.91,2.75,4.33,1.909,3,3.75,1.833,2.875,4.333,1.9,2.87,4
4,1,2,1,1.2,5.5,10,1.25,4.5,9,1.2,5,11,1.2,5,11,1.2,5,11,1.2,5,11
2,1,1,0,1.8,3.2,3.95,1.7,3.2,4.2,1.8,3.2,4,1.8,3.2,4,1.727,3.2,4.333,1.72,3.2,4.33
0,1,0,0,1.86,3.15,3.85,1.8,3,4,1.8,2.87,4.5,1.909,3.1,3.75,1.8,3,4.333,1.66,3.1,5
3,0,1,0,1.7,3.25,4.65,1.75,3.2,4,1.73,3.2,4.33,1.667,3.3,4.5,1.615,3.25,5,1.8,2.87,4.5
3,1,2,0,1.9,3.1,3.75,1.9,3.1,3.5,1.8,2.87,4.5,1.909,3.1,3.75,,,,1.72,3.2,4.33
0,0,0,0,2.03,3.1,3.3,1.9,2.8,3.3,2.25,2.8,3,2.05,3.1,3.1,2,3,3.4,1.72,3.3,4.2
1,0,0,0,2,3,3.5,2,2.9,3.4,1.91,3.2,3.5,2,3.1,3.5,1.909,3.2,3.5,1.8,3.1,4
1,0,0,0,2.07,2.7,3.85,2.1,2.6,3.4,2.2,2.75,3.25,2.1,2.75,3.4,1.909,2.875,4,1.9,2.87,4
4,1,0,1,1.31,4.35,8.3,1.35,4,7,1.3,4.333,8,,,,1.3,4.333,8,,,
3,0,0,0,3.9,3.4,1.75,4.2,3.2,1.7,4.5,3.5,1.615,,,,4.5,3.5,1.615,,,
2,1,0,1,1.25,5,8,1.3,4.2,8,1.25,4.5,10,,,,1.286,4.5,8,,,
2,2,1,1,1.33,4.25,8,1.4,3.9,6,1.3,4.333,8,,,,1.364,4,7,,,
1,3,0,1,2,3.1,3.4,1.9,3.1,3.5,1.909,3,3.75,,,,2,3.2,3.2,,,
3,2,2,1,1.87,3.2,3.7,1.9,3,3.6,1.909,3.2,3.5,,,,1.909,3,3.75,,,
4,2,1,0,1.75,3.25,4.2,1.7,3.2,4.2,1.727,3.4,4,,,,1.667,3.25,4.5,,,
2,0,1,0,2.25,3,2.9,2.2,3,2.9,2.2,3,3,,,,2.2,2.875,3.1,,,
1,5,0,2,1.77,3.4,3.85,1.8,3.1,3.8,1.833,3.2,3.75,,,,1.833,3.2,3.75,,,
0,1,0,0,2.5,3.1,2.5,2.7,3,2.3,2.5,3.25,2.4,,,,2.5,3.1,2.5,,,
0,1,0,0,1.77,3.25,4.1,1.7,3.2,4.2,,,,1.667,3.1,5,,,,,,
1,1,0,0,2.17,3.15,2.8,2.1,3,3.1,,,,2.2,3.1,2.875,,,,,,
2,0,1,0,1.3,4.6,7.7,1.35,4,7,1.3,4.333,8,1.286,4.5,9,1.333,4,8,,,
0,3,0,1,2.35,3,2.8,2.3,2.9,2.8,,,,2.375,3.2,2.6,2.375,3,2.7,,,
1,2,1,2,1.36,4,7.5,1.3,4.2,8,1.3,4.333,8,1.364,4,7,,,,,,
0,1,0,1,1.68,3.45,4.3,1.65,3.3,4.4,1.615,3.5,4.5,1.727,3.4,4,1.727,3.4,4,,,
0,2,0,2,3.4,3,2.05,2.9,3,2.2,3.75,3,1.909,3.4,2.875,2.1,3.75,3,1.909,,,
0,0,0,0,1.25,5.1,8,1.25,4.5,9,1.286,4.5,8,1.2,5,11,1.25,4.5,10,,,
1,3,1,1,1.97,3,3.65,2,2.9,3.4,2.1,3,3.2,1.95,3,3.6,,,,,,
2,1,2,0,1.77,3.3,4,1.7,3.3,4,1.667,3.6,4,1.571,3.3,5.5,1.8,3.25,3.75,,,
3,0,1,0,2.05,3.3,3.1,2,3,3.3,1.909,3.2,3.5,2.1,3.1,3.1,2,3.2,3.2,,,
1,2,0,2,2.25,3.2,2.8,,,,2.2,3.25,2.75,2.25,3.2,2.75,,,,,,
2,1,0,1,1.35,4.5,6.5,1.3,3.6,8,1.4,3.75,7,1.333,4.333,7,,,,,,
0,1,0,1,3.9,3.45,1.7,,,,,,,,,,,,,,,
1,1,0,1,2.4,3.3,2.4,,,,2.375,3.25,2.5,2.4,3.3,2.4,,,,,,
1,0,0,0,2.8,3.3,2.2,2.35,3,2.35,2.625,3.4,2.25,2.625,3.2,2.3,2.7,3.2,2.25,,,
1,0,1,0,1.45,4,5.65,1.4,3.6,5.5,1.4,3.75,7,,,,1.4,3.75,7,,,
2,3,2,1,1.7,3.55,4,,,,1.667,3.4,4.333,1.727,3.5,3.8,1.8,3.5,3.5,,,
2,0,1,0,1.6,3.5,4.9,1.6,3.4,4.6,1.571,3,6.5,1.571,3.4,5,1.571,3.5,5,,,
1,1,1,1,5.65,3.3,1.57,5,2.8,1.6,5,3.5,1.571,5.5,3.25,1.571,6,3.1,1.571,,,
