FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5
1,2,0,1,2.5,3.1,2.5,2.8,2.85,2.6,2.5,2.8,2.7,2.6,2.8,2.6,2.6,2.88,2.6,2.6,2.875,2.6,2.62,2.9,2.5,1.6,2.05,1.66,2.1
0,1,0,0,4,3.1,1.833,4.3,3.22,1.88,4,3.2,1.75,4,3.2,1.8,4,3.1,1.83,4,3.1,1.85,3.75,3,1.9,1.7,1.9,1.9,1.8
3,1,0,1,2.1,3,3.2,2.12,3.05,3.3,2.1,2.8,3.3,2.1,3,3.2,2.1,3,3.25,2.1,3,3.25,2.1,2.87,3.3,1.95,1.65,2.1,1.66
1,1,0,1,2.1,3,3.2,2.2,3,3.2,2.1,2.9,3.2,,,,2.1,3.2,3.1,2.1,3.1,3.2,,,,1.9,1.7,,
0,0,0,0,3.4,3,2,3.55,3.1,2,3.2,2.9,2.1,3.5,3.2,1.91,3.4,3.1,2,3.4,3.1,2,3.4,3,2,1.7,1.9,1.72,2
1,1,0,0,1.727,3.2,4.333,1.8,3.2,4.25,1.8,3,4,1.73,3.2,4.33,1.73,3.2,4.33,1.75,3.2,4.333,1.72,3.2,4.33,1.9,1.7,1.9,1.8
0,2,0,0,2.7,3,2.375,2.7,3,2.5,2.6,2.8,2.6,2.62,2.88,2.5,2.6,3,2.5,2.6,3,2.5,2.62,2.9,2.5,1.7,1.9,1.72,2
1,1,1,0,2.7,3,2.375,2.8,3.1,2.35,3,2.9,2.2,2.62,2.88,2.5,2.75,3,2.38,2.75,3,2.375,2.7,3,2.37,1.9,1.7,2.1,1.66
2,0,2,0,1.222,5,9,1.25,4.7,11,1.25,4.5,9,1.25,4.5,10,1.25,4.5,10,1.25,4.6,10,1.25,4.5,10,1.7,1.9,1.83,1.83
5,0,2,0,1.222,5,9,1.25,4.7,11,1.25,4.5,9,1.25,4.5,10,1.25,4.5,11,1.25,4.5,11,1.2,5,11,1.7,1.9,1.8,1.9
1,1,0,1,2.7,3,2.375,2.7,3,2.5,2.8,2.9,2.3,2.6,3.2,2.38,2.6,3,2.5,2.6,3,2.5,2.62,2.9,2.5,1.7,1.9,1.83,1.83
0,1,0,0,1.727,3.2,4.333,1.65,3.3,5.1,1.65,3.2,4.6,1.67,3.25,4.5,1.73,3.2,4.5,1.727,3.2,4.5,1.72,3.1,4.5,1.65,1.95,1.72,2
0,0,0,0,1.727,3.2,4.333,1.75,3.2,4.55,1.75,3.1,4.2,1.73,3.2,4.33,1.73,3.2,4.5,1.727,3.2,4.5,1.72,3.1,4.5,1.75,1.85,2,1.72
2,0,1,0,1.667,3.25,4.5,1.65,3.35,5,1.65,3.2,4.6,1.67,3.25,4.5,1.7,3.25,4.5,1.7,3.25,4.5,1.66,3.1,5,1.8,1.8,1.83,1.83
1,0,1,0,2.625,2.875,2.5,2.7,2.9,2.6,2.6,2.8,2.6,2.62,2.88,2.5,2.7,2.88,2.5,2.7,2.875,2.5,2.75,2.8,2.5,2,1.6,1.9,1.8
2,1,1,1,2.8,3,2.3,3.15,3,2.22,3,2.9,2.2,2.75,3,2.38,2.88,3,2.3,2.875,3,2.3,3,3,2.2,1.9,1.7,1.83,1.83
1,4,0,2,2.8,3,2.3,3.15,3,2.22,3,2.9,2.2,2.75,3.2,2.25,2.88,3,2.3,2.875,3,2.3,2.8,3,2.3,1.9,1.7,1.9,1.8
2,1,2,1,1.571,3.25,5.5,1.55,3.45,6,1.6,3.2,5,1.62,3.25,5,1.62,3.2,5.5,1.615,3.2,5.5,1.61,3.1,5.5,1.8,1.8,1.8,1.9
2,1,0,0,1.2,5,11,1.2,5.33,12,1.25,4.5,9,1.2,5,11,1.2,5,12,1.2,5,12,1.2,5,11,1.65,1.95,1.8,1.9
0,0,0,0,2.25,3,2.875,2.35,2.9,3,2.3,2.8,2.9,2.2,3,3,2.25,3,3,2.25,3,3,2.25,2.87,3,2,1.6,2,1.72
4,1,2,0,3.75,3.2,1.833,4,3.2,1.85,3.6,3.1,1.85,4,3.2,1.8,3.75,3.1,1.91,3.75,3.1,1.909,4,3,1.83,1.8,1.8,1.83,1.83
0,0,0,0,1.727,3.2,4.333,1.7,3.25,4.85,1.75,3.2,4,1.73,3.2,4.33,1.73,3.25,4.33,1.727,3.25,4.333,1.72,3.1,4.5,2,1.6,2,1.72
2,0,0,0,4.33,3.2,1.72,4.55,3.2,1.75,3.8,3.1,1.8,4.33,3.2,1.73,4.33,3.25,1.73,4.33,3.25,1.73,4.33,3.2,1.72,1.9,1.7,1.9,1.8
0,2,0,1,2.25,3,2.87,2.25,2.9,3.2,2.2,2.8,3.1,2.2,2.8,3.2,2.3,3,2.88,2.3,2.88,3,2.2,2.8,3.2,2,1.6,2.1,1.66
2,2,1,1,1.5,3.25,6.5,1.55,3.4,6.2,1.6,3.1,5.2,1.57,3.25,5.5,1.53,3.4,6,1.53,3.4,6,1.5,3.2,7,1.9,1.7,1.9,1.8
1,1,1,1,2.37,2.87,2.8,2.35,2.9,3,2.4,2.8,2.8,2.38,3,2.75,2.4,3,2.75,2.4,3,2.75,2.3,2.9,2.9,1.9,1.7,1.9,1.8
3,0,0,0,1.3,4.33,8,1.33,4.2,9,1.3,4,8.5,1.33,4,8,1.29,4.33,9,1.29,4.33,9,1.25,4.5,10,1.7,1.9,1.72,2
2,0,2,0,1.2,5,11,1.25,5,10,1.2,4.7,11,1.2,5,11,1.22,5,10,1.22,5,10,1.2,5,11,1.65,1.95,1.66,2.1
0,1,0,0,1.28,4.33,8.5,1.33,4.2,9,1.3,4,8.5,1.36,3.75,8,1.3,4.33,8.5,1.3,4.33,8.5,1.25,5,8,1.65,1.95,1.66,2.1
1,0,1,0,2.25,3,2.87,2.25,2.95,3.1,2.2,2.9,3,2.38,2.88,2.8,2.25,3,3,2.25,3,3,2.25,2.87,3,1.8,1.8,1.9,1.8
1,0,1,0,3.4,3,2,3.5,3.15,2,3.3,3,2,3.4,3,2,3.4,3.1,2,3.4,3.1,2,3.4,3,2,1.7,1.9,1.83,1.83
1,4,1,2,2.3,2.8,3,2.3,2.95,3,2.4,2.7,2.9,2.25,2.88,3,2.2,2.88,3.2,2.2,2.88,3.2,2.25,2.8,3.1,1.9,1.7,2,1.72
3,1,1,1,1.8,2.9,4.5,1.8,3.05,4.5,1.7,3.1,4.4,1.73,2.88,5,1.8,3,4.5,1.8,3,4.5,1.8,3.1,4,1.8,1.8,1.8,1.9
1,1,1,0,4.33,3.2,1.72,4.3,3.15,1.8,3.8,3.1,1.8,4,3.2,1.8,4.2,3.1,1.8,4.2,3.1,1.8,4.5,3.1,1.72,1.75,1.85,1.9,1.8
1,1,1,0,2.37,3.1,2.62,2.55,3.2,2.5,2.5,2.9,2.6,2.5,3.2,2.5,2.5,3.1,2.6,2.5,3.1,2.6,2.5,3.1,2.5,1.8,1.8,1.83,1.83
0,0,0,0,1.72,3.1,4.5,1.75,3.2,4.5,1.9,2.9,3.8,1.73,3.2,4.33,1.73,3.2,4.5,1.73,3.2,4.5,1.72,3.1,4.5,1.9,1.7,1.9,1.8
2,1,0,0,1.2,5,11,1.2,5.1,13,1.2,4.8,11,1.2,5,11,1.22,5,11,1.22,5,11,1.2,5,11,1.65,2,1.61,2.2
3,2,1,0,1.9,3.2,3.5,1.85,3.15,4.1,1.9,2.9,3.8,1.8,3.2,4,1.85,3.1,4,1.85,3.1,4,1.8,3.1,4,1.8,1.8,1.83,1.83
3,1,2,1,2.2,3,3,2.1,3,3.4,2.1,2.9,3.2,2.1,3,3.2,2.2,2.88,3.2,2.2,2.88,3.2,2.2,3,3,1.8,1.8,1.9,1.8
0,2,0,0,4.33,3.2,1.72,4.5,3.2,1.75,4,3.2,1.75,4.33,3.2,1.73,4.33,3.2,1.73,4.33,3.2,1.75,4.5,3.1,1.72,1.7,1.9,1.83,1.83
1,0,1,0,1.25,4.5,10,1.3,4.75,9,1.2,5,10,1.25,4.5,10,1.25,4.75,10,1.25,4.75,10,1.22,5,9.5,1.7,1.9,1.8,1.9
2,1,1,0,1.615,3.25,5,1.65,3.25,5.4,1.5,3.4,5.6,1.57,3.25,5.5,1.62,3.2,5.5,1.6,3.25,5.5,1.57,3.3,5.5,1.85,1.75,2.1,1.66
2,3,0,1,1.727,3.1,4.5,1.8,3.15,4.35,1.75,2.9,4.6,1.73,3.2,4.33,1.67,3.1,5,1.7,3.1,5,1.72,3.1,4.5,1.8,1.8,1.8,1.9
0,0,0,0,2.25,3,2.875,2.3,2.95,3.05,2.3,2.8,2.9,2.2,3,3,2.38,3,2.75,2.375,3,2.75,2.4,2.9,2.75,1.7,1.9,2,1.72
2,2,0,1,3.5,3.2,1.909,3.65,3.05,2,3.4,2.9,2,3.2,3,2.1,3.4,3.1,2,3.4,3.1,2,3.4,3,2,1.9,1.7,2,1.72
3,0,3,0,1.286,4.5,8,1.3,4.75,9,1.25,4.5,9,1.25,4.5,10,1.29,4.5,8.5,1.286,4.5,9,1.28,4.5,8,1.55,2.15,1.8,1.9
1,1,1,0,1.364,3.75,8,1.4,3.8,8,1.35,4,7,1.44,3.6,6.5,1.36,4,7.5,1.364,4,7.5,1.25,5,8,1.65,1.95,1.8,1.9
1,1,1,0,3.4,3,2,3.5,3.05,2.05,3.4,2.9,2,3.2,3,2.1,3.25,3,2.1,3.25,3,2.1,3.2,3,2.1,1.8,1.8,2,1.72
1,0,1,0,3.5,3.2,1.909,3.5,3.15,2,3.2,2.9,2.1,3.5,3.2,1.91,3.6,3.2,1.91,3.6,3.2,1.909,3.4,3,2,1.75,1.85,1.83,1.83
2,1,2,0,3,3,2.2,3.15,3.05,2.25,2.8,2.9,2.3,,,,3,3,2.25,3,3,2.25,,,,1.65,1.95,,
0,0,0,0,1.667,3.1,5,1.65,3.3,5.5,1.6,3.2,5,,,,1.67,3.2,5,1.667,3.2,5,,,,1.7,1.9,,
0,0,0,0,2.2,3,3,2.3,3.05,3.05,2.2,2.8,3.1,,,,2.2,2.88,3.2,2.2,2.875,3.2,,,,1.75,1.85,,
1,1,1,1,2.3,3,2.8,2.25,3.05,3.15,2.2,2.8,3.1,,,,2.38,2.88,2.88,2.25,2.875,3.1,,,,1.8,1.8,,
2,2,0,2,1.8,3.1,4,1.9,3.15,4.05,1.8,3,4,,,,1.8,3.2,4,1.8,3.2,4,,,,1.8,1.8,,
1,2,0,2,2.875,3,2.25,3.05,3.05,2.4,2.8,2.9,2.3,,,,3,3,2.25,3,3,2.25,,,,1.75,1.85,,
3,1,2,0,2.4,3,2.7,2.65,3,2.6,2.3,2.8,2.9,,,,2.5,3,2.6,2.5,3,2.6,,,,1.8,1.8,,
4,1,2,1,1.727,3.1,4.5,1.8,3.2,4.5,1.85,2.9,4,,,,1.73,3.1,4.5,1.75,3.1,4.5,,,,1.9,1.7,,
1,1,0,0,1.833,3.2,3.75,1.85,3.2,4,1.9,3,3.6,,,,1.83,3.25,3.75,2,3.1,3.5,,,,1.95,1.65,,
1,3,0,3,6,3.4,1.5,6,3.7,1.5,4.4,3.3,1.65,6,3.4,1.5,5.5,3.6,1.53,4.5,3.6,1.615,6,3.75,1.44,1.75,1.85,2,1.72
0,3,0,2,4.5,3.1,1.727,4.5,3.25,1.75,4.2,3.2,1.7,4.5,2.88,1.8,4.33,3.25,1.73,4.333,3.2,1.75,4.33,3.2,1.72,1.7,1.9,2,1.72
2,0,1,0,1.833,3,4,1.85,3.1,4.2,1.75,3,4.4,1.8,3.2,4,1.83,3.1,4,1.833,3.1,4,1.8,3,4.2,1.75,1.85,1.83,1.83
2,1,0,0,1.909,3,3.75,1.95,3.1,3.75,1.85,2.9,4,1.8,3,4.33,2,3,3.5,2,3,3.5,1.9,2.87,4,1.85,1.75,2,1.72
3,1,0,0,1.25,4.5,10,1.28,4.7,9.1,1.25,4.3,10,1.25,4.5,10,1.25,4.5,10,1.25,4.5,10,1.22,5,9.5,1.65,1.95,1.8,1.9
0,0,0,0,1.571,3.25,5.5,1.65,3.2,5.45,1.6,3.4,4.6,1.57,3.25,5.5,1.62,3.2,5.5,1.615,3.2,5.5,1.57,3.3,5.5,1.75,1.85,1.8,1.9
1,0,0,0,2.625,2.875,2.5,2.6,3.1,2.55,2.7,2.8,2.5,2.6,2.8,2.6,2.6,3,2.5,2.6,3,2.5,2.75,2.9,2.4,1.85,1.75,2.1,1.66
1,2,0,1,2.2,3,3,2.25,3.05,3.05,2.3,2.8,2.9,2.2,3,3,2.25,3,3,2.2,3,3,2.2,2.87,3.1,1.75,1.85,1.9,1.8
2,1,1,0,2.25,3,2.875,2.4,3.05,2.8,2.4,2.8,2.8,2.2,3,3,2.25,3,3,2.25,2.9,3,2.3,3,2.8,1.9,1.7,2,1.72
0,0,0,0,2.1,3,3.2,2.15,2.9,3.4,2.1,2.7,3.5,2.1,2.75,3.5,2.1,3,3.25,2.1,3,3.25,2.1,2.8,3.4,1.85,1.75,2,1.72
1,1,1,1,1.533,3.4,5.5,1.6,3.4,5.5,1.5,3.4,5.6,1.5,3.4,6,1.57,3.4,5.5,1.571,3.4,5.5,1.53,3.4,5.5,1.8,1.8,1.8,1.9
3,2,1,2,1.4,3.75,7,1.4,4,7.5,1.4,3.7,6.5,1.4,3.75,7,1.44,3.6,7,1.444,3.6,7,1.4,3.75,7,1.8,1.8,1.8,1.9
3,0,2,0,2.1,2.8,3.4,2.1,2.9,3.6,1.9,3,3.6,2.1,3,3.2,2.1,2.9,3.4,2.1,2.9,3.4,2.1,2.87,3.3,1.85,1.75,1.9,1.8
3,3,1,3,1.3,4.333,8,1.35,4.2,8.5,1.35,3.8,7.5,1.36,3.75,8,1.33,4,8.5,1.333,4,8.5,1.33,4,8,1.75,1.85,1.8,1.9
2,2,2,1,2.5,3.1,2.5,2.55,3.05,2.6,2.8,2.9,2.3,2.5,3.2,2.5,2.6,3,2.5,2.6,3,2.5,2.6,3.1,2.4,1.8,1.8,1.83,1.83
0,1,0,1,1.571,3.5,5,1.6,3.5,5.25,1.6,3.2,5,1.57,3.25,5.5,1.62,3.4,5,1.615,3.4,5,1.61,3.3,5,1.85,1.75,1.83,1.83
3,2,2,2,2.25,3,2.875,2.25,3,3.1,2.3,2.8,2.9,2.25,3,2.88,2.25,3,3,2.25,3,3,2.2,3,3,1.85,1.75,1.9,1.8
3,1,1,1,1.444,3.6,6.5,1.45,3.7,7,1.4,3.7,6.5,1.5,3.4,6,1.5,3.5,6,1.5,3.5,6,1.5,3.4,6,1.75,1.85,1.8,1.9
1,2,1,1,2.8,2.875,2.375,2.95,3.05,2.3,2.7,2.9,2.4,3,2.88,2.25,3,3,2.25,3,3,2.25,3,2.87,2.25,1.8,1.9,1.8,1.9
1,1,0,1,2.375,2.875,2.8,2.5,2.95,2.75,2.5,2.8,2.7,2.5,2.88,2.62,2.5,3,2.6,2.5,3,2.6,2.6,2.8,2.6,1.8,1.9,1.83,1.83
0,0,0,0,2.25,3,2.875,2.38,3,2.85,2.5,2.7,2.8,2.25,2.88,3,2.25,3,3,2.25,3,3,2.25,2.87,3,1.8,1.9,1.83,1.83
1,1,0,0,2.4,3,2.7,2.58,3,2.6,2.7,2.9,2.4,2.62,2.88,2.5,2.6,3,2.5,2.6,3,2.5,2.62,2.9,2.5,1.95,1.75,2,1.72
3,1,0,0,1.909,3.2,3.5,2.1,2.9,3.55,2,2.9,3.4,1.91,3,3.75,1.91,3.2,3.6,1.909,3.2,3.6,1.83,3.2,3.75,1.85,1.85,1.9,1.8
0,0,0,0,1.533,3.4,5.5,1.5,3.65,6.25,1.5,3.5,5.4,1.5,3.4,6,1.53,3.4,6,1.533,3.4,6,1.53,3.4,5.5,1.7,2,1.8,1.9
1,1,1,1,2.2,3,3,2.28,2.95,3.1,2.2,2.8,3.1,2.2,2.8,3.2,2.2,3,3.1,2.2,3,3.1,2.1,2.87,3.3,2.05,1.65,2,1.72
1,0,1,0,3,3,2.2,3.2,3.15,2.1,2.8,2.9,2.3,2.88,3,2.25,2.88,3.1,2.25,2.875,3.1,2.25,3,3,2.2,1.9,1.8,1.9,1.8
0,1,0,0,3.2,3,2.1,3.15,3.2,2.12,3,2.9,2.2,3.2,3,2.1,3.2,3.1,2.1,3.2,3.1,2.1,3.4,2.8,2.1,1.75,1.95,1.83,1.83
3,0,0,0,1.22,5,9,1.25,5,10,1.25,4.5,9,1.25,4.5,10,1.22,5,10,1.22,5,10,1.22,5,9.5,1.65,1.95,1.8,1.9
0,0,0,0,3.5,3.2,1.9,4,3.15,1.88,3.6,3,1.9,3.4,3,2,3.6,3.2,1.91,3.6,3.2,1.91,3.6,2.87,2,1.7,1.9,1.83,1.83
1,0,1,0,2.1,2.8,3.4,2.15,2.95,3.35,2.2,2.8,3.1,2.1,3,3.2,2.1,3,3.25,2.1,3,3.25,1.9,2.87,4,1.8,1.8,1.9,1.8
1,0,0,0,1.72,3.1,4.5,1.68,3.2,5.15,1.7,3.1,4.4,1.67,3.25,4.5,1.67,3.2,5,1.67,3.2,5,1.61,3.1,5.5,1.8,1.8,2,1.72
0,4,0,1,2.1,3,3.2,2.22,2.95,3.2,2.2,2.8,3.1,2,3,3.4,2.1,3,3.25,2.1,3,3.25,2.1,3,3.2,1.8,1.8,1.83,1.83
4,0,2,0,1.22,5,9,1.23,5,11,1.25,4.5,9,1.2,5,11,1.2,5,12,1.2,5,12,1.25,4.5,10,1.6,2.05,1.72,2
4,1,2,1,1.53,3.25,6,1.5,3.5,6.65,1.45,3.6,5.8,1.4,3.75,7,1.44,3.6,7,1.44,3.6,7,1.5,3.3,6.5,1.65,1.95,1.83,1.83
1,0,0,0,2.4,3,2.7,2.55,2.9,2.75,2.5,2.7,2.8,2.5,2.8,2.75,2.5,3,2.6,2.5,3,2.6,2.5,2.9,2.62,1.8,1.8,1.9,1.8
2,0,1,0,2.37,3.1,2.62,2.5,2.95,2.75,2.5,2.8,2.7,2.5,2.88,2.62,2.5,3,2.6,2.5,3,2.6,2.5,2.9,2.62,1.75,1.85,1.83,1.83
2,1,2,1,2.375,2.875,2.8,2.45,2.9,2.85,2.4,2.8,2.8,2.38,2.88,2.8,2.38,2.88,2.88,2.375,2.875,2.875,2.37,2.8,2.9,1.8,1.8,1.9,1.8
2,1,0,0,2.1,3,3.2,2.12,3,3.35,1.9,2.9,3.8,1.91,2.88,4,2,3,3.5,2,3,3.5,1.9,2.87,4,1.9,1.7,2,1.72
1,0,0,0,2.2,3,3,1.95,3.1,3.6,2.1,2.8,3.3,2.1,3,3.2,2,3,3.5,2.1,3,3.2,2,3,3.4,1.8,1.8,2,1.72
5,1,1,0,2.7,3,2.375,2.95,2.95,2.35,2.6,2.8,2.6,2.75,2.75,2.5,2.88,3,2.3,2.75,3,2.4,2.8,2.87,2.4,1.95,1.65,2,1.72
0,0,0,0,2.3,2.9,2.9,2.35,2.85,3.1,2.4,2.6,3,2.38,2.75,3,2.3,2.88,3,2.3,2.875,3,2.37,2.7,3,1.9,1.7,1.9,1.8
2,1,1,0,2.4,2.9,2.75,2.55,2.9,2.75,2.5,2.7,2.8,2.38,2.8,2.88,2.5,2.88,2.75,2.5,2.875,2.75,2.5,2.9,2.62,1.7,1.9,1.8,1.9
3,0,3,0,1.4,3.75,7,1.41,4,7,1.4,3.7,6.5,1.4,3.75,7,1.4,3.75,7.5,1.4,3.75,7.5,1.36,3.75,8,1.65,1.95,1.8,1.9
2,1,0,1,3,3,2.2,3.05,3.1,2.2,3.4,2.9,2,2.88,3,2.25,3.2,3.1,2.1,3.2,3.1,2.1,3,3,2.2,1.9,1.7,1.9,1.8
2,1,0,0,3,3,2.2,3.25,3.15,2.1,2.9,2.8,2.3,3.2,3,2.1,3.1,3,2.2,3.1,3,2.2,3.3,2.87,2.1,1.7,1.9,1.83,1.83
2,0,1,0,1.3,4.333,8,1.35,4.15,8,1.4,3.7,6.5,1.4,3.75,7,1.36,3.75,8.5,1.364,3.75,8.5,1.33,4,8,1.75,1.95,1.8,1.9
1,0,0,0,2.5,3.1,2.5,2.7,3,2.5,2.6,2.8,2.6,2.625,2.875,2.5,2.6,3,2.5,2.6,3,2.5,2.62,2.9,2.5,1.85,1.85,1.83,1.83
3,0,2,0,2,2.75,3.8,2.2,2.63,3.75,2.3,2.4,3.4,2.1,2.625,3.75,2.1,2.75,3.6,2.1,2.625,3.75,2.1,2.6,3.8,2.15,1.65,2,1.72
3,0,2,0,2,3,3.4,2.08,2.9,3.55,2,3,3.3,2,3,3.4,2,3,3.5,2,3,3.5,1.9,3,3.75,1.95,1.75,1.9,1.8
3,3,0,0,1.8,3.1,4,1.85,3.1,4.1,1.65,3.2,4.6,1.8,3.2,4,1.8,3.2,4,1.8,3.2,4,1.66,3.3,4.5,1.85,1.85,1.8,1.9
3,0,2,0,1.364,4,7,1.3,4.5,9,1.35,4,7,1.3,4,9,1.33,4,8.5,1.333,4,8.5,1.28,4.5,8,1.75,1.95,1.8,1.9
1,1,1,0,2,2.875,3.6,1.98,2.9,3.9,1.9,2.7,4.2,1.909,2.875,4,1.91,2.9,4,1.909,2.9,4,1.9,2.75,4.2,2,1.7,1.9,1.8
3,3,1,2,2.25,3,2.875,2.3,2.9,3,2.2,2.9,3,2.2,3,3,2.25,2.9,3.1,2.25,2.9,3.1,2.3,2.9,2.9,2,1.7,1.9,1.8
1,0,0,0,1.833,3,4,1.7,3.15,5,1.75,3,4.4,1.8,3.2,4,1.83,3,4.33,1.85,3,4.2,1.8,3.1,4,1.75,1.95,1.83,1.83
1,1,1,0,2.625,2.875,2.5,2.65,2.9,2.55,2.5,3,2.5,2.5,2.875,2.625,2.7,2.88,2.5,2.7,2.875,2.5,2.62,2.9,2.5,1.9,1.8,,
0,1,0,0,2.5,2.875,2.625,2.6,2.9,2.65,2.6,2.8,2.6,2.625,2.75,2.625,2.6,2.88,2.6,2.6,2.875,2.6,2.6,2.8,2.6,1.85,1.85,,
1,1,1,0,1.833,3,4,1.9,3,4,1.8,2.9,4.2,1.8,3,4.333,1.91,3.1,3.75,1.9,3.1,3.75,1.9,3,3.75,2.05,1.7,,
2,2,1,0,3.75,3,1.909,3.4,3.1,2,3.5,2.7,2.1,3.75,3.2,1.833,3.75,3.1,1.91,3.75,3.1,1.909,4,2.87,1.9,1.95,1.75,,
2,1,1,1,2.375,3.1,2.625,2.4,3,2.8,2.3,2.9,2.8,2.375,3,2.75,2.38,3,2.75,2.4,3,2.75,2.4,2.87,2.8,1.9,1.8,,
0,0,0,0,2.875,3,2.25,3,2.9,2.3,3,2.9,2.2,3,3,2.2,3.1,3,2.2,3.1,3,2.2,3.1,2.87,2.2,1.85,1.85,,
2,1,1,1,1.909,3,3.75,1.92,3.15,3.75,2.1,2.8,3.3,1.833,3,4,2,3,3.5,2,3,3.5,1.9,3,3.75,1.75,1.95,,
1,3,0,0,2.625,2.875,2.5,2.65,3,2.45,2.5,3,2.5,2.2,3.2,2.8,2.5,3,2.6,2.5,3,2.5,2.5,2.9,2.62,1.85,1.85,,
0,0,0,0,1.909,3,3.75,1.95,2.9,3.9,2,2.8,3.6,1.909,2.75,4.333,1.91,3.1,3.75,1.909,3,3.75,1.9,2.87,4,1.95,1.75,,
0,1,0,0,3,2.875,2.25,3.1,2.95,2.25,2.9,2.8,2.3,2.875,2.8,2.375,3,2.88,2.3,3,2.875,2.3,3.1,2.8,2.25,1.85,1.75,1.83,1.83
2,1,1,1,1.667,3.1,5,1.68,3.25,5,1.7,3,4.6,1.667,3.25,4.5,1.67,3.2,5,1.667,3.2,5,1.61,3.3,5,1.8,1.8,1.8,1.9
2,1,2,1,1.727,3.1,4.5,1.78,3.1,4.5,1.8,3.1,3.8,1.727,3.2,4.333,1.73,3.2,4.5,1.727,3.2,4.5,1.72,3.1,4.5,1.8,1.8,1.9,1.8
2,1,0,1,1.286,4.5,8,1.31,4.4,8.6,1.3,4,8.5,1.3,4,9,1.3,4.33,8.5,1.3,4.333,8.5,1.28,4.5,8,1.65,1.95,1.8,1.9
0,1,0,1,1.25,4.5,10,1.28,4.6,9.2,1.3,4,8.5,1.25,4.5,10,1.25,4.6,10,1.25,4.6,10,1.25,4.5,10,1.6,2.05,1.72,2
3,2,1,1,2.2,2.625,3.4,2.22,2.7,3.52,2.2,2.6,3.3,2.25,2.75,3.2,2.25,2.7,3.3,2.25,2.7,3.3,2.2,2.7,3.3,2.05,1.6,2.2,1.61
1,0,0,0,1.222,5,9,1.25,5,9.5,1.2,5,10,1.25,4.5,10,1.22,5,10,1.222,5,10,1.2,5,11,1.6,2.05,1.8,1.9
1,0,0,0,1.909,2.875,4,2.02,2.7,3.9,2,2.6,3.9,1.909,3,3.75,2,2.88,3.75,2,2.875,3.75,1.9,2.87,4,1.9,1.7,1.9,1.8
3,2,1,0,1.333,4.333,7,1.35,4.2,8,1.35,4,7,1.364,3.75,8,1.36,4,7.5,1.364,4,7.5,1.33,4.2,7.5,1.7,1.9,1.83,1.83
2,2,0,1,,,,1.25,4.65,9.6,1.3,4,8.5,,,,1.29,4.5,8.5,1.3,4,9,1.3,4.33,8,,,,
2,1,0,0,2.3,3,2.8,2.37,2.95,2.85,2.3,2.8,2.9,2.25,3,2.875,2.38,3,2.75,2.375,3,2.75,2.3,2.9,2.9,1.85,1.75,1.9,1.8
1,1,1,0,2.2,2.8,3.2,2.22,2.75,3.4,2.2,2.6,3.3,2.2,3,3,2,3,3.5,2.1,2.8,3.4,2.2,2.8,3.2,1.85,1.75,1.9,1.8
0,0,0,0,2.8,3,2.3,3,3.05,2.25,,,,2.75,3,2.375,3.1,3.1,2.1,2.8,3,2.25,2.8,3,2.3,1.75,1.85,2,1.72
1,1,0,0,2.25,2.875,3,2.3,2.9,3.1,2.1,2.8,3.3,2.1,3,3.2,2.2,3,3.1,2.2,2.875,3.1,2.25,2.87,3,1.8,1.8,1.9,1.8
1,1,1,0,1.909,3,3.75,1.95,3.1,3.75,2.1,2.7,3.5,1.833,3.2,3.75,1.91,3.2,3.6,2,3,3.5,1.9,2.87,4,1.7,1.9,1.8,1.9
2,1,1,0,1.222,5,9,1.25,4.75,10,1.3,4,8.8,1.333,3.75,9,1.25,4.5,10,1.25,4.5,10,1.28,4.5,8,1.7,1.9,1.8,1.9
5,1,3,0,2.4,3,2.7,2.5,3,2.5,2.2,2.9,3,2.5,2.75,2.75,2.6,2.8,2.75,2.4,2.8,2.75,2.5,2.8,2.75,,,1.9,1.8
0,0,0,0,2.5,3.1,2.5,2.6,2.9,2.65,2.4,2.9,2.7,2.5,2.875,2.625,2.5,3,2.6,2.5,2.9,2.625,2.5,2.9,2.62,1.8,1.8,1.8,1.9
1,1,0,1,2.7,3,2.375,2.55,3,2.45,2.5,3,2.5,2.625,2.875,2.5,2.63,3.1,2.4,2.625,3.1,2.4,2.75,3.1,2.3,1.8,1.85,1.83,1.83
3,1,0,0,1.615,3.5,4.5,1.7,3.4,4.6,1.6,3.4,4.6,1.667,3.25,4.5,1.62,3.4,5,1.615,3.4,5,1.57,3.5,5,1.65,2,1.72,2
0,0,0,0,2.2,3,3,2.05,3,3.4,1.9,2.9,3.7,2.1,2.8,3.4,2.1,2.9,3.4,2.1,2.9,3.4,2.1,2.87,3.3,1.85,1.8,1.9,1.8
2,0,1,0,1.2,5,11,1.18,5.75,12,1.2,5,10,1.167,5.5,12,1.2,5,12,1.2,5,12,1.16,5.5,12,1.5,2.3,1.72,2
1,1,1,0,2.5,1.727,6.5,2.75,1.65,6.5,,,,,,,,,,,,,2.4,1.72,6.5,,,,
