-1.1231,2.6292,2.3066,-3.4913,4.1244,-1.813,1.1357,-1.7927,3.1759,2.8549,-5.0686,-1.5936,2.0456,3.3257,3.8326,-2.57,2.1512,-0.66759,-1.2334,1.6058,-2.0943,1.9579,-0.1534,-4.8688,-2.6196,2.6733,-3.8545,3.5756,-3.6599,-5.0154,1.8843,2.7243,3.9215,-2.6501,5.1073,-1.9734,-5.5081,2.4304,-2.2503,4.9166,4.067,1.7035,6.601,2.0862,-0.80515,-3.5562,7.3421,-2.2064,-5.1379,2.839,-2.6856,2.867,-2.5708,-1.2696,-2.6011,-3.9061,2.7683,2.0774,-2.8898,-4.2177,3.9461,-2.6262,-2.5153,2.6523,-2.9436,-4.7864,-3.2867,7.7416,-3.5333,3.4085,-2.9957,-1.9659,-2.5793,-5.4793,3.5116,-4.0781,-5.9702,3.6032,-3.2017,-3.4802,2.583,3.9712,2.6982,-2.5825,-1.7106,2.3658,2.898,-4.6034,4.0641,4.3313,5.2525,-1.3629,-1.771,2.7383,2.017,-1.9109,3.8524,-5.4473,-4.6881,4.0096,5.2885
-2.0822,-2.817,-2.801,2.9006,-2.8946,1.5326,-4.2451,2.6817,-3.876,-2.693,4.7073,-4.6323,-0.68584,-0.47726,-2.5513,-5.3635,-1.0057,2.3669,-1.7127,0.79299,-0.86061,-1.1433,-2.6001,5.1925,0.5159,-3.1208,3.523,7.0877,1.528,-2.1106,-1.1023,-2.5943,-3.5243,2.3207,-3.6394,-4.5788,6.0069,-2.676,3.1629,-0.71675,-5.0251,-0.69752,-2.4256,-1.9802,-1.1555,3.6027,-6.106,-0.24341,-4.6807,0.059375,-2.1088,-4.2018,5.0879,-0.42173,2.0375,3.2471,1.3973,-2.0905,2.5668,3.5657,-4.032,2.7693,2.1965,-1.7807,3.4172,4.3118,2.5013,-6.8938,3.9731,1.7894,3.1746,0.26358,3.5636,3.1497,-3.6669,1.5647,5.5788,3.3622,-2.1464,3.7914,-2.1219,-0.16773,-1.4395,1.2309,0.19506,-3.8015,-5.3789,3.8595,-3.7882,-3.4286,-4.0396,-3.8901,3.3714,-1.9127,-3.3287,-0.57587,-2.2143,4.7323,1.4926,-0.58677,-1.6095
-2.1381,0.055776,0.093967,1.094,-1.8394,0.24033,1.8489,-0.60178,0.32007,-0.55158,1.3421,4.6655,-1.621,-3.0982,-1.7473,5.6839,-1.5063,-1.5402,2.8918,-2.0979,3.0291,-0.96777,2.5698,0.23165,2.3757,0.074702,1.2755,-8.687,2.4104,6.8042,-1.0295,-0.423,-0.91633,0.69277,-2.043,5.0269,0.35046,-0.22851,-0.68204,-4.3441,0.65151,-1.2037,-4.5917,-0.51041,1.968,0.61728,-2.7614,2.4883,5.9876,-3.0339,4.222,0.9781,-2.0692,1.89,0.92687,0.85522,-4.6214,-0.31398,0.70068,1.2275,-0.38153,0.28469,0.64568,-1.1684,-0.40561,1.0935,1.3151,-2.3946,0.16848,-5.4783,0.12867,1.8461,-0.65393,3.6784,-0.55939,2.7086,0.85175,-5.1874,5.1773,0.064673,-0.87809,-3.6485,-1.489,1.6408,1.6216,1.5078,2.046,1.2514,-0.76367,-1.2602,-2.145,4.2616,-1.5665,-1.1939,0.9592,2.7969,-2.2617,1.4007,3.6982,-3.4536,-4.5328
