0.19731,3.7243,3.511,0.066892,-2.7993,1.4393,-0.9882,2.1996,-2.759,2.8125,1.0225,1.5132,-0.064703,-1.7766,0.073438,-0.8389,-1.4677,-2.1998,-1.4017,-0.01522,3.4172,1.4922,-0.97428,1.5825,-0.74531,-0.37267,-0.19579,1.3009,-2.6239,-1.1386,-3.9053,0.99313,2.6616,-2.2692,-1.148,2.3366,3.8992,-2.5738
0.032088,1.5937,-1.2705,0.0010403,-0.68129,-0.57007,0.99445,-0.25562,-2.2946,1.0089,1.2342,0.6755,-2.2129,1.9322,0.42225,6.0815,3.724,0.37045,-0.21149,-0.23229,0.86736,-2.4116,1.2852,2.2635,-0.71743,-0.36429,-1.7894,-1.2838,-2.6444,0.12941,0.52982,-0.11257,1.2004,-3.5901,5.7806,-1.4101,0.26436,-1.9802
-3.3893,1.4296,-6.3988,1.0884,-2.3924,-2.3027,2.8127,-4.9088,2.61,-0.4602,2.3399,-0.62325,1.5742,-1.5885,-0.35192,-1.9329,0.7375,-0.23426,2.5354,1.7004,3.3231,0.0016054,2.3546,-1.9413,-2.1817,-1.0347,-1.1103,-0.2403,-0.048964,1.2683,-1.4689,-2.0531,2.8815,-1.2526,-0.69761,2.2446,0.085897,-0.44194
0.5675,-0.30217,1.2889,-1.1278,-0.78697,0.6646,0.48927,0.23697,-0.19881,-0.084224,0.94802,0.95544,0.85927,-0.11479,-0.61618,-0.69119,-0.099546,-0.81849,1.0293,0.38586,-1.1712,0.98375,-0.61239,2.6047,-1.8777,-0.081242,-0.77948,1.1836,-1.2538,-2.6075,2.983,0.42502,0.64373,-2.5676,1.2708,-1.2751,0.30799,-0.86866
0.66708,-1.5753,-0.58509,-1.4624,-0.8843,0.29454,0.64338,1.3936,2.1812,1.9111,1.0236,0.62747,-1.764,-0.50682,-0.044535,-0.48224,-0.37558,-0.69453,-1.7273,-0.41478,1.8597,3.636,1.0124,-2.8323,2.0669,-1.0336,0.98522,-2.5764,1.2822,-1.2438,-1.1416,-0.43115,-0.55614,1.0589,-1.6776,1.3547,1.5238,0.027374
1.5905,0.29572,-0.16439,-0.29165,0.31676,1.1378,-1.2719,1.172,1.978,0.71991,1.3982,-2.3344,-1.6149,0.033928,-1.745,-0.58449,0.73213,-0.56218,-0.69914,1.6252,0.36993,-1.5396,-0.017233,2.345,0.23136,-2.4615,-0.92407,-1.8308,-0.26088,-0.50829,-0.39879,2.3815,0.41731,2.7621,-0.24406,0.67576,-0.86423,-0.43653
-0.24715,-0.10719,2.3629,-0.11753,0.99714,2.9884,0.18468,0.65699,-0.59097,-0.36192,-1.6353,0.74398,1.0502,-0.16877,2.0677,2.0743,0.3042,-2.8271,1.5706,0.74074,3.0603,3.3056,-1.5023,-0.41233,-2.9825,-0.9676,0.67537,1.6222,-0.5255,-3.1791,-1.1548,-0.59775,1.1862,-1.6986,1.4246,0.27842,0.70272,0.29396
0.47245,0.23275,-1.9704,0.69764,0.39342,-0.2701,-1.4975,3.3773,1.2375,-0.29206,0.60388,-0.15912,-0.8798,-0.017436,-1.691,-0.11247,1.7476,1.916,0.48834,0.044589,2.1204,-4.8526,4.2364,-0.11129,1.6503,-2.7342,-4.4991,-0.45153,-0.14061,1.8925,-3.9164,2.0436,1.6468,0.29438,-0.95517,2.4477,3.54,-1.3647
-0.34293,1.015,1.421,-0.67411,-1.3705,2.3025,0.47692,-0.43058,-1.272,2.1461,-0.01693,1.9241,0.15973,-1.0065,0.44866,1.1735,-0.098931,3.3172,-3.278,1.1861,-1.1562,-1.2556,-1.7615,0.24962,1.1069,1.8106,0.029247,-0.21158,1.4796,-0.3003,-0.18202,-2.3855,-1.0124,-0.65449,0.020061,1.1678,0.096844,-1.1004
-3.9151,0.26661,-0.99147,-0.85432,0.12927,0.78833,1.0762,0.40177,-0.077276,-1.5887,0.20552,-0.39415,2.5676,0.98704,-1.1001,0.34526,-0.098444,-0.90317,-0.24166,-1.0435,1.9184,3.8477,-0.09056,-0.86047,0.979,0.47791,-0.98027,0.27915,-0.23315,0.25292,2.3674,0.10246,0.0066387,-3.7479,-1.4078,-1.4258,0.66209,0.92052
1.4633,2.4524,-2.1072,0.60563,-0.95231,1.4949,1.0908,1.5272,0.40932,0.63645,0.75231,0.44634,1.0191,-0.056479,0.77688,-1.4769,-1.0817,2.2008,2.4876,-0.11497,1.0412,0.79672,-1.2519,0.58849,-0.92962,-0.43745,1.6975,-1.7135,0.57903,0.50169,-1.8296,-1.6226,0.40488,-1.0827,0.81676,0.72049,-0.30356,-3.5482
-0.72783,-1.7363,-0.51362,-1.8287,0.36976,-1.8954,1.925,0.64836,-0.41685,1.814,-0.8199,-2.6808,-0.24625,2.071,-1.1365,-0.21531,1.2998,0.82121,-2.9795,-0.24697,-1.9943,1.7189,-1.6825,0.58947,-2.8948,-1.7602,0.047371,-0.22877,-0.50021,4.4363,-2.4563,2.6159,-0.54809,0.10492,4.467,-0.1205,-0.51512,2.3514
0.27891,3.2575,-2.0517,1.5254,-0.7767,-0.46962,2.2894,3.6856,-3.362,-0.91839,0.26591,0.43544,0.72692,-0.24633,-0.03858,1.5079,0.6236,1.6005,-1.2288,-0.83856,-1.5547,1.3265,-0.58292,-3.1881,1.6502,1.9568,-0.22439,-2.2751,0.69231,0.64279,-0.1287,-0.060653,1.5951,-2.6188,0.99926,0.33641,1.1795,-1.6798
-0.77748,-0.42845,2.1345,1.3864,0.37531,-0.75385,0.86318,3.8915,-2.4244,1.101,-0.81744,0.013036,0.91911,-0.15208,-1.7671,1.6571,0.10723,1.6572,-5.0159,0.34752,-2.4171,1.2216,-2.0066,1.9151,1.3676,2.4503,-1.7026,0.45994,-1.0328,0.15033,-3.0655,-0.10859,-1.1928,1.3358,1.1774,0.62341,1.568,-0.17632
1.9259,0.32709,-0.84595,-0.1261,0.27738,-0.78963,-1.508,0.49842,-0.34424,0.79072,-0.15557,-0.61638,-4.0215,0.40902,-0.50951,-0.64152,-1.5238,-1.1239,1.2236,-1.9561,0.689,-0.58109,-1.1427,2.0999,-1.955,0.33678,-1.4192,4.6318,-1.2517,0.029652,-0.87084,0.51792,-0.55314,-0.60168,0.66228,-0.81963,1.0264,1.8486
3.7507,-1.6258,1.3658,-1.4141,-0.23572,-1.0472,1.0586,-2.1271,1.7244,-0.75152,0.14093,1.9945,1.4534,-0.58797,-0.30471,-2.048,3.8361,0.64806,1.0321,-1.2265,-1.4357,-3.4889,-1.8309,1.748,0.46254,0.75989,-0.07592,3.1922,0.022578,1.4183,4.267,-0.87139,-0.052638,-0.92736,0.57359,-1.2775,-3.7108,2.1985
-1.0242,-0.76549,2.8318,2.0071,0.39748,-2.5689,3.1118,-3.978,-4.7757,-2.7564,-3.204,0.13436,-4.7763,2.6598,-0.20576,0.17201,-0.52937,-1.781,3.1605,2.7491,1.2387,-0.94468,0.98421,-2.0469,1.5248,0.64203,-0.98699,2.6712,2.1222,0.08054,2.7657,1.0819,-2.3875,-1.919,-0.98407,2.0731,-1.6265,-2.9099
-0.14009,-1.1585,0.68874,-0.72804,0.32693,0.49001,-0.82348,-1.8326,0.84058,0.12762,0.77138,1.6124,-0.21408,-2.2146,-2.5754,0.9668,2.2405,-0.06455,1.8711,0.061904,-0.30224,0.3394,-0.15501,0.93771,0.23406,0.35093,-0.55184,1.2179,0.099294,-2.9605,1.2272,-1.4941,1.8054,0.10088,0.14674,1.3968,-0.64009,-0.99074
-1.4062,-1.3565,-1.5767,0.72301,0.66103,-2.0468,0.48004,-0.052751,-0.060486,-0.75062,1.5236,0.81154,-3.9339,-0.11193,-1.4784,1.308,0.92616,0.59698,-0.5716,-0.42833,-0.12371,-0.87409,-1.0122,2.6238,2.0279,-1.8503,-1.7612,1.8279,-0.11801,-4.7404,1.8939,0.31438,1.9576,-1.6816,2.3382,-1.0463,0.13445,0.052669
0.94202,-0.68982,0.19952,0.589,2.2086,0.22317,0.58987,0.64425,-1.0572,-1.5349,1.3418,-0.97905,-1.1662,-0.38467,-0.9831,-1.1707,6.3809,-1.4827,4.5573,-0.58185,-1.2671,-2.2638,-0.47348,1.4951,-1.6523,0.22179,-1.2471,-3.6745,1.0821,1.7782,1.9996,1.5597,0.31598,-3.7204,-1.4389,1.3332,1.8364,0.063968
-0.78567,-1.8299,-1.7569,-3.0133,0.14718,-0.37892,-0.91406,-0.44576,0.38594,1.8538,0.21526,3.9669,0.54552,0.022116,-0.86991,-0.70686,-0.35537,4.1609,1.019,0.15886,2.4253,0.46363,1.9379,-4.3121,-4.8641,1.5657,0.29376,0.0098976,-0.56557,0.26399,1.3753,-1.2578,0.18052,-0.050972,-0.8501,-3.2021,0.65631,1.2501
-2.2302,0.071064,-1.7303,-0.82956,1.6355,-1.2498,-1.5237,-0.7338,2.7026,1.5608,1.4816,-0.35603,1.5627,0.39875,-0.44867,-1.466,0.32014,1.0716,-2.9684,-0.36753,1.9369,1.6711,0.8696,-1.7332,2.8503,-0.51601,-0.26289,1.4451,0.72227,2.6572,-1.205,-0.010024,-1.4679,-0.053242,-1.8524,-1.4908,1.521,-0.0041284
-0.68086,-1.2281,2.4745,1.6724,2.3172,-1.1601,2.2004,0.18412,4.4993,2.6605,-1.2055,0.18009,-3.7532,0.2634,1.2457,2.3756,-2.547,-3.2163,2.5375,-2.0031,2.0323,-1.2967,-2.2075,2.8231,-0.90281,1.636,0.80462,0.57818,1.4596,0.2829,-3.0294,3.8464,-1.6183,0.3698,0.48296,1.0313,-3.0174,-0.62137
-2.0381,1.1129,2.3713,1.7813,-0.45533,0.62685,1.2423,0.47451,-0.16057,-0.56539,-0.99091,-2.1659,0.34898,-0.28974,0.43403,0.47849,-0.029055,-3.1354,-0.053806,-2.6853,-0.83833,-0.10663,-0.24226,3.2368,2.3378,-0.37937,2.3569,-0.53485,1.9332,0.12809,-1.1763,0.68036,-2.8436,0.21784,0.32308,2.1595,0.28271,-1.0896
4.1718,-1.6682,-0.82829,-1.561,0.49016,-0.066943,0.47667,1.5693,-1.0864,-0.96625,-3.6093,-0.96676,-1.7215,1.9712,1.3274,-1.3632,-2.2765,1.5107,-1.986,-0.047078,-2.8586,0.43292,3.055,2.6204,-0.49049,2.1224,0.86087,1.5652,0.6695,0.94158,0.43731,-1.8864,-0.52709,-0.94713,-0.96216,-0.54547,-2.2941,-0.89327
0.44717,-1.303,-1.0451,0.53714,4.0643,-0.43484,1.277,1.1626,3.7871,-0.16335,1.114,-1.2602,1.4686,-0.26564,-0.43997,0.49305,4.0155,-0.98803,0.74431,-1.8734,-1.1039,-2.1529,0.85687,2.7199,-3.4102,0.53516,1.3542,0.13822,2.6812,-2.8293,3.5099,-0.8656,4.0556,-5.5356,-0.48045,-1.4552,0.78609,0.26075
-2.5236,-0.030402,-0.87405,-1.9071,-0.68891,0.61559,-0.67143,1.5317,0.50383,1.4901,0.21234,1.3318,0.12777,0.21048,0.42663,-0.90988,-0.14402,2.7242,-0.43768,-0.15423,0.83496,-0.4387,-2.2859,-1.2896,2.0252,0.19455,-0.99305,-0.23129,-1.4914,-0.24101,2.2448,1.9924,2.7604,0.38675,1.6826,-4.0794,0.178,-1.7252
-0.63637,-0.57411,-1.6372,2.094,1.6459,-0.03985,0.14108,0.6805,-0.48761,-0.60209,0.8735,1.7767,-0.54557,-0.85013,0.16886,0.82823,-0.56238,0.66525,-4.0667,-1.662,2.7,0.53363,1.1938,0.26931,4.4009,0.91746,0.21005,-6.5314,1.8948,-0.5017,-0.46687,1.289,-3.0255,1.8063,-1.0088,-0.96306,-2.0615,0.43133
1.3306,-0.039981,-0.0067905,3.018,-0.69115,-0.72591,0.20068,-1.6449,1.5558,0.36464,0.15993,-0.13977,1.254,-0.22459,0.81571,0.65809,-1.431,-0.81653,-1.1302,-2.8089,1.7365,-1.1589,0.41479,0.49768,0.17668,-1.7221,1.2767,0.9495,4.7332,-2.3118,-0.66713,-2.6679,-0.92169,1.2798,1.3897,-0.405,1.7578,-1.0997
-0.084769,3.2401,0.45499,-1.82,1.2127,-3.3285,1.0976,-1.2546,-1.9103,3.892,-1.5578,-1.2779,0.44642,0.19293,-0.031656,2.653,-2.573,-0.027452,-1.6561,-0.86321,1.0283,0.52972,-0.75382,2.3837,-5.2591,-0.21365,0.70136,2.5602,-0.98717,1.053,-2.3031,-0.14069,-0.53641,-1.0955,-1.0891,-0.45852,0.37989,0.30633
2.1537,0.64008,0.94508,-2.0563,1.4206,2.1527,1.264,2.3256,-1.2324,0.75618,-2.2766,-0.37812,-0.92548,1.0244,-0.92035,-1.334,-0.051701,0.23908,-2.9048,-4.4232,-1.9664,0.033406,-0.61843,-0.020229,-2.1546,0.4668,-1.9731,0.97434,0.95495,0.97352,1.9244,2.0181,-0.21187,0.2476,1.0016,3.2887,1.5056,1.4444
-1.5901,-0.21594,0.92796,-1.6814,0.15126,-1.9145,-1.0086,-1.1306,-1.2849,1.8717,1.0443,0.87403,1.6985,1.4312,0.43283,1.0277,-1.204,0.43625,2.2673,-0.24928,-2.8621,-2.0995,-3.0957,2.9132,1.5104,0.32987,-0.39056,0.2699,-0.7836,-0.852,3.2844,2.2182,1.334,-2.225,-0.36835,-0.5987,-0.60616,-1.1027
-0.21266,-2.7562,-1.3349,0.16671,-0.60338,-1.7517,0.085785,-1.854,-1.6991,1.8763,1.3053,2.4374,4.0378,-3.8625,-0.14118,1.3271,2.3362,1.8334,2.4293,2.1253,-1.2674,3.2722,-0.57041,-0.72693,-1.6496,-1.6102,1.4507,-2.4811,1.905,-1.478,0.50868,0.48136,0.31478,0.25742,-2.2389,-0.29546,1.8873,-1.7485
0.0005098,-0.28128,0.33407,0.28433,-0.43813,-0.28892,-0.75615,-0.26766,-0.48705,1.6867,-0.088559,0.62359,1.6272,0.60277,0.68863,-0.096592,-0.84703,0.56768,2.1679,2.0526,-1.1109,0.90301,0.59321,1.3589,-3.1386,0.71502,-0.10238,-0.17892,-1.2382,-0.0090519,-0.40746,-1.3196,-0.13759,-0.67003,0.15776,-0.25814,0.412,-1.0031
-0.76299,0.87569,-0.60241,2.743,0.37233,0.70309,0.79102,-2.8573,-1.8943,-0.97963,1.73,-0.87003,-2.4353,0.78568,-1.6127,0.52633,0.94803,-3.0332,-4.6526,2.6175,0.71898,-1.6798,1.9713,-0.61662,-1.1202,1.1575,0.77225,1.964,-1.2723,-0.18783,0.092848,-0.84673,-0.70356,5.604,0.61711,2.7304,-0.58645,-3.1827
-2.0506,-1.2584,1.906,0.68433,1.4243,-3.341,1.6304,0.9861,5.3089,2.3235,-0.46364,-2.9649,0.89957,-0.2581,-0.85594,0.69231,-0.69753,-0.09289,1.0834,-2.8915,-1.2093,-1.5821,-1.4366,-0.59384,-1.2188,5.4751,0.35726,1.2988,-2.1041,2.3307,-0.76255,0.88611,-0.95025,-0.0073003,1.0702,0.9376,1.0368,-0.53243
1.1492,-0.30162,0.83525,-1.0225,-1.1077,0.61451,0.027224,-1.2606,-1.354,-2.1687,-1.4262,-1.6075,3.0151,2.6334,0.085059,0.47298,1.2519,0.68033,-2.5031,2.9233,2.1546,2.1562,0.073473,-3.132,0.074708,-2.2845,0.94768,-0.90277,1.4429,4.4529,-0.48345,-1.715,0.035349,2.5221,0.74943,-2.8996,-4.5246,-1.1082
0.73098,1.0997,-1.695,1.5352,0.47544,-0.11462,1.4207,4.6886,1.7312,-2.4276,2.3149,0.42936,-2.1699,1.0036,2.2725,-1.5221,2.3654,0.95797,0.18354,-1.0327,1.476,-4.7865,-1.0632,-0.030177,-1.903,-0.36158,3.8187,-1.7944,2.1968,-1.7015,-1.0328,-0.11174,-1.3592,-0.29047,4.3565,-1.9998,1.5006,-0.75772
2.4951,1.1588,-1.6537,1.3756,3.1304,0.13054,1.1412,0.082532,2.7102,0.68715,5.1378,-0.71895,5.3639,0.091746,2.2786,-2.1924,3.6639,-1.4724,2.2682,0.60834,0.037387,-0.42408,-1.569,-3.2576,0.86016,-1.7229,3.6448,-5.1215,3.3425,-1.7304,0.17881,1.783,1.8272,2.5643,-1.8802,1.8987,-0.98025,-2.3367
0.92816,0.21883,-0.35163,-1.1816,2.6368,-0.3419,2.7431,-0.78011,-1.7398,-1.0146,-1.312,0.64781,-0.058774,-0.5551,0.11159,-0.7889,1.7265,4.3888,-2.9046,1.652,-5.5063,5.5964,-1.8859,1.3325,0.47628,-0.26054,2.4006,-6.1875,0.93127,0.50889,-2.8737,-1.0927,-1.148,2.8058,1.8164,0.30677,-5.2268,3.475
1.145,2.9417,-0.53344,2.5013,-1.1944,0.86826,1.5967,-1.3557,-2.7904,-1.9522,0.092195,2.0605,0.027758,0.95197,0.0071546,0.34433,-0.21963,-0.69599,-2.2198,-0.43112,-0.3465,-3.2195,-0.37695,-0.65894,4.0177,0.32708,-0.80004,-0.61547,1.3581,0.84645,-1.7254,0.25187,2.8518,1.1015,-0.64595,-1.3874,1.0993,0.23509
-3.4693,1.8122,1.4685,0.67399,0.50286,0.78447,3.9638,-0.11414,0.90755,-0.050996,-2.3393,-0.76076,-0.78021,0.44969,0.43267,0.48837,-0.58496,2.1428,-0.98131,-0.98241,-0.18708,1.8698,-0.19279,-2.8086,-3.2324,1.689,1.7632,-1.798,-2.1059,-0.76116,1.2021,0.40311,0.40659,-0.33159,1.1202,0.87898,3.8334,-0.31043
-3.635,-0.7598,0.77167,0.8373,0.41003,-0.24645,-1.0389,1.2311,-0.52187,-2.1104,0.62644,3.1254,-0.34391,1.5969,0.53427,0.28372,-0.13103,-0.43714,-0.88044,0.040975,-1.9277,2.8203,-0.12208,0.081332,0.26492,-1.0454,-1.0972,2.2483,-0.84183,0.91589,-0.83716,-0.54536,2.0417,0.36935,-0.71874,-1.4255,-2.3504,2.8771
-0.61287,2.2468,1.6202,-2.686,0.1602,0.85053,2.1982,-0.68479,-2.0581,-0.86606,-2.3777,1.477,0.65668,1.2629,1.5257,-0.63997,-1.1849,1.6292,1.4699,0.6033,-4.1919,-3.5791,-1.8227,4.5344,-0.16431,1.2513,-0.61955,1.8891,-2.2158,-2.1303,1.5918,-2.2402,0.027401,0.030493,0.9645,-1.4747,1.2122,2.1631
1.1608,-2.5234,-1.9873,3.6698,-1.1997,1.3582,1.1586,-0.59249,-2.3188,2.3839,0.63811,-0.053622,-0.88975,-1.4216,-0.71658,-1.6885,-1.1251,0.16517,-2.5139,-2.921,0.56111,1.597,1.2167,-0.23382,-1.313,2.1066,0.98303,0.58069,3.5427,1.36,-1.9119,0.60271,0.4555,-1.6631,-1.3878,-0.55309,-0.35994,0.66886
0.03645,1.9826,0.69873,1.6094,-1.2457,-0.041697,-0.20233,-0.14988,0.54043,-0.69941,-2.5072,-0.50817,-0.085647,-0.44758,-0.022215,-0.58983,-3.8841,-0.42795,-4.2233,-0.81692,1.089,2.5326,1.3042,-0.035867,1.3185,-0.69216,0.9953,0.2672,2.3831,-0.59952,-1.7999,-1.4791,0.52954,2.1085,-1.7505,-0.98536,-0.3728,1.8539
1.759,-1.6418,-0.50232,-0.62345,0.70827,0.64413,-2.4206,-1.8197,0.98587,0.42245,0.39779,0.2681,-0.97598,0.70138,0.60699,-0.79818,-1.1898,-1.9721,2.8117,-0.57409,-0.61275,-1.5088,0.93804,-1.5518,-1.7747,-0.5588,1.9625,0.035099,-0.84687,0.91851,1.0173,-0.094348,0.79741,0.69645,-0.26108,0.12632,-0.6745,0.81363
-0.26582,2.197,-0.36768,3.1132,-1.0671,-0.095605,-0.8481,4.2501,2.7819,-0.32263,-0.70771,1.4728,0.81111,-3.1665,2.7034,-1.7209,2.4722,-3.264,1.7715,0.87164,-0.76751,-0.50487,1.3872,-2.2913,-1.0163,-0.064797,1.3374,-2.3024,-2.5796,1.23,1.0601,-2.2916,4.4379,-1.6164,3.0629,2.0742,1.4767,-0.46991
-1.5317,5.0029,-3.5394,-3.9673,0.51572,2.7485,3.6063,3.3434,-0.50842,3.3805,0.12271,-0.32144,-0.049851,-0.65937,-3.0388,-1.8737,2.103,-1.5139,-3.0789,3.5605,-1.4021,2.0002,0.8646,-0.78775,-1.8056,-2.634,-1.5362,-0.85541,0.55532,-1.6492,-4.1631,2.3111,-0.97006,-2.2065,1.8364,-1.4932,0.4992,-1.6655
