FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
0,0,0,0,2.5,2.9,3.1,2.5,3.0,2.7,2.4,3.0,3.0,2.3,3.1,3.1,2.25,2.88,3.0,2.3,2.9,2.9,2.3,2.9,3.0,33,2.62,2.42,3.1,2.96,3.39,3.05,27,2.6,2.45,1.55,1.5,19,0.0,1.72,1.65,2.27,2.15
2,2,1,1,2.6,2.9,3.0,2.55,2.95,2.7,2.6,2.9,2.8,2.4,3.1,2.95,2.5,2.9,2.6,2.5,2.9,2.62,2.5,2.9,2.8,32,2.81,2.56,3.01,2.94,3.1,2.88,27,2.5,2.38,1.58,1.53,18,0.0,1.87,1.8,2.1,1.98
1,0,0,0,2.1,3.1,3.8,1.9,3.0,4.1,2.1,3.0,3.6,2.2,3.1,3.3,2.0,3.0,3.4,2.05,3.0,3.3,2.1,2.9,3.4,34,2.24,2.11,3.17,3.03,4.1,3.66,29,2.41,2.26,1.65,1.59,19,0.0,1.55,1.48,2.65,2.47
3,1,1,0,1.36,4.5,10.0,1.35,4.25,8.0,1.4,4.0,8.0,1.33,4.6,9.0,1.4,3.75,7.0,1.33,4.0,8.0,1.4,3.6,8.0,33,1.42,1.38,4.74,4.26,10.89,8.61,28,2.11,2.02,1.87,1.74,19,-1.25,2.0,1.95,1.97,1.92
0,3,0,1,2.0,3.1,4.2,1.8,3.15,4.35,1.95,3.1,4.0,2.0,3.1,3.9,1.91,3.0,3.75,1.91,3.0,3.75,1.9,2.9,4.0,32,2.06,1.94,3.25,3.13,4.56,4.13,27,2.5,2.3,1.62,1.56,18,0.0,1.41,1.37,3.1,2.86
1,0,1,0,2.2,3.0,3.6,2.2,3.0,3.2,2.15,3.0,3.4,2.3,3.0,3.2,2.2,3.0,3.0,2.1,3.0,3.2,2.0,2.9,3.75,32,2.32,2.16,3.19,3.03,3.9,3.51,27,2.41,2.29,1.64,1.57,17,0.0,1.56,1.5,2.65,2.42
1,0,1,0,1.73,3.3,5.5,1.75,3.15,4.75,1.7,3.2,5.25,1.75,3.4,4.8,1.67,3.1,5.0,1.67,3.2,4.8,1.7,3.3,4.5,32,1.81,1.72,3.55,3.28,6.1,5.25,27,2.6,2.41,1.58,1.52,17,0.0,1.29,1.24,4.0,3.69
0,0,0,0,2.15,3.2,3.5,2.15,3.1,3.2,2.15,3.0,3.4,2.1,3.15,3.5,2.1,3.0,3.2,2.1,3.0,3.2,2.0,3.0,3.5,33,2.24,2.15,3.32,3.11,3.85,3.47,28,2.16,2.03,1.77,1.73,17,0.0,1.56,1.5,2.6,2.4
3,0,1,0,1.83,3.3,4.75,1.85,3.1,4.25,1.8,3.2,4.5,1.8,3.25,4.5,1.8,3.0,4.33,1.73,3.2,4.33,1.75,3.25,4.33,34,1.91,1.82,3.4,3.22,5.5,4.64,29,2.43,2.26,1.64,1.58,19,0.0,1.32,1.29,3.75,3.28
0,1,0,0,1.57,3.75,6.5,1.55,3.35,6.45,1.57,3.5,6.0,1.55,3.5,6.5,1.5,3.5,6.0,1.53,3.5,5.5,1.57,3.6,5.5,33,1.65,1.57,4.0,3.6,7.0,6.26,28,2.52,2.31,1.65,1.57,19,0.0,1.22,1.16,5.3,4.64
1,0,1,0,1.29,5.0,12.0,1.25,5.0,10.0,1.25,5.0,11.0,1.27,4.9,11.0,1.25,4.5,10.0,1.25,4.5,10.0,1.25,4.5,11.0,37,1.3,1.27,5.6,5.02,15.0,11.64,31,2.18,1.85,2.01,1.9,19,0.0,1.05,1.04,10.0,8.93
1,2,0,1,4.2,3.25,1.91,4.0,3.35,1.8,4.0,3.2,1.9,3.6,3.3,2.0,3.75,3.0,1.91,3.75,3.2,1.83,4.0,3.1,1.9,36,4.45,4.11,3.49,3.24,2.0,1.91,30,2.25,2.11,1.72,1.67,18,0.0,3.15,2.88,1.4,1.36
1,0,0,0,1.75,3.4,5.0,1.8,3.2,4.3,1.8,3.2,4.5,1.8,3.25,4.5,1.8,3.0,4.33,1.73,3.2,4.33,1.8,3.2,4.33,36,1.84,1.79,3.56,3.27,5.5,4.72,30,2.38,2.16,1.71,1.64,18,0.0,1.32,1.29,3.75,3.32
1,0,0,0,1.36,4.5,9.0,1.3,4.75,8.5,1.36,4.0,9.5,1.33,4.6,9.0,1.3,4.0,9.0,1.33,4.0,8.0,1.36,4.0,8.5,36,1.38,1.34,5.0,4.45,11.13,9.43,30,2.08,1.93,1.91,1.82,18,0.0,1.09,1.07,8.0,7.02
1,0,1,0,2.3,3.0,3.4,2.35,2.9,3.05,2.25,3.0,3.2,2.2,3.1,3.3,2.2,2.8,3.2,2.15,3.0,3.1,2.2,3.0,3.25,36,2.4,2.24,3.21,3.01,3.7,3.34,30,2.5,2.24,1.65,1.59,19,0.0,1.62,1.56,2.5,2.29
0,0,0,0,2.4,3.0,3.2,2.25,3.0,3.1,2.3,3.0,3.1,2.3,3.0,3.2,2.25,2.88,3.0,2.25,3.0,2.88,2.3,2.9,3.1,36,2.47,2.33,3.2,3.0,3.5,3.19,30,2.61,2.37,1.6,1.54,19,0.0,1.68,1.62,2.32,2.21
1,1,0,0,2.0,3.2,4.0,1.95,3.2,3.6,2.0,3.1,3.75,1.9,3.15,4.1,1.91,3.0,3.75,1.95,3.1,3.5,1.9,3.1,4.0,35,2.1,1.98,3.29,3.14,4.5,3.97,29,2.5,2.22,1.65,1.6,18,0.0,1.44,1.4,3.0,2.73
2,0,1,0,2.2,3.1,3.5,2.2,3.0,3.2,2.15,3.0,3.4,2.2,3.0,3.4,2.1,2.9,3.25,2.1,3.0,3.2,2.1,3.0,3.4,35,2.3,2.18,3.3,3.02,3.9,3.47,29,2.68,2.41,1.58,1.52,17,0.0,1.6,1.52,2.55,2.39
2,0,0,0,2.9,3.0,2.6,2.8,3.1,2.4,2.8,2.9,2.6,2.9,3.0,2.5,2.6,2.9,2.5,2.62,2.9,2.5,2.8,2.9,2.5,35,3.14,2.82,3.15,2.97,2.8,2.58,29,2.56,2.32,1.63,1.55,16,0.0,2.1,1.97,1.87,1.8
1,0,0,0,1.75,3.4,5.0,1.65,3.35,5.0,1.7,3.3,5.0,1.65,3.4,5.5,1.67,3.1,5.0,1.67,3.3,4.5,1.7,3.2,5.0,35,1.8,1.73,3.65,3.32,6.0,5.06,29,2.3,2.14,1.72,1.64,17,0.0,1.29,1.24,4.33,3.66
0,2,0,1,5.5,3.5,1.67,5.5,3.4,1.6,5.25,3.4,1.65,5.0,3.4,1.7,5.0,3.1,1.67,5.0,3.3,1.62,5.5,3.25,1.62,31,6.25,5.46,3.86,3.45,1.7,1.65,28,2.23,2.12,1.71,1.66,18,0.0,4.6,3.91,1.25,1.21
0,4,0,3,3.6,3.0,2.2,3.3,3.0,2.15,3.6,3.0,2.1,3.3,3.1,2.2,3.2,3.0,2.1,3.2,3.0,2.1,3.4,3.0,2.1,32,3.88,3.51,3.18,3.05,2.22,2.15,29,2.72,2.48,1.55,1.5,18,0.0,2.55,2.44,1.58,1.5
3,1,1,0,2.2,3.0,3.6,2.15,3.0,3.3,2.2,3.0,3.3,2.1,3.15,3.5,2.1,2.9,3.25,2.1,3.0,3.2,2.1,3.0,3.4,32,2.25,2.14,3.15,3.04,3.94,3.54,29,2.51,2.34,1.57,1.54,18,0.0,1.55,1.49,2.64,2.46
4,2,3,0,1.4,4.2,8.5,1.4,3.8,8.0,1.4,4.0,8.0,1.45,4.0,7.0,1.4,3.5,8.0,1.36,3.75,8.0,1.4,3.8,8.0,31,1.43,1.41,4.58,4.06,10.07,8.3,28,2.05,1.98,1.88,1.78,18,-0.75,2.04,1.99,1.89,1.87
1,3,1,2,2.63,2.8,3.1,2.35,3.0,2.9,2.5,3.0,2.8,2.4,2.95,3.1,2.25,2.88,3.0,2.4,2.9,2.75,2.38,2.9,3.0,32,2.65,2.48,3.25,2.97,3.5,2.96,29,2.55,2.34,1.6,1.55,20,0.0,1.83,1.76,2.1,2.01
2,5,2,1,1.85,3.2,4.75,1.9,3.1,4.0,1.9,3.1,4.2,1.9,3.2,4.0,1.83,3.0,4.0,1.8,3.1,4.0,1.8,3.1,4.33,32,1.95,1.89,3.27,3.15,4.85,4.34,29,2.53,2.35,1.61,1.54,17,-0.5,1.95,1.9,2.01,1.96
1,1,1,0,2.0,3.1,4.2,1.95,3.2,3.6,1.95,3.1,4.0,1.9,3.2,4.0,1.91,3.0,3.75,1.91,3.1,3.6,2.0,3.0,3.75,32,2.1,2.01,3.26,3.1,4.5,3.9,29,2.5,2.34,1.6,1.55,18,-0.5,2.1,2.06,1.86,1.81
1,1,0,0,2.6,3.0,2.88,2.55,3.0,2.65,2.6,3.0,2.7,2.5,3.0,2.9,2.5,2.8,2.75,2.5,2.9,2.62,2.6,2.9,2.6,31,2.76,2.57,3.1,2.97,3.4,2.84,27,2.55,2.35,1.6,1.54,17,0.0,1.91,1.83,2.04,1.93
1,1,1,0,2.88,3.1,2.55,2.7,3.05,2.5,2.8,3.0,2.5,2.65,3.0,2.65,2.75,2.9,2.4,2.62,2.9,2.5,2.6,3.0,2.6,32,3.0,2.8,3.25,3.03,2.7,2.56,28,2.39,2.25,1.64,1.59,17,0.0,2.05,1.95,1.9,1.83
2,0,1,0,1.75,3.4,5.0,1.8,3.2,4.25,1.75,3.25,4.75,1.8,3.25,4.5,1.73,3.2,4.33,1.7,3.2,4.5,1.7,3.25,4.5,32,1.83,1.75,3.45,3.27,6.0,4.97,28,2.5,2.32,1.63,1.56,17,-0.5,1.78,1.77,2.2,2.12
2,0,0,0,1.67,3.4,6.0,1.7,3.1,5.2,1.65,3.4,5.25,1.65,3.4,5.5,1.62,3.25,5.0,1.57,3.3,5.5,1.57,3.4,5.5,33,1.7,1.64,3.63,3.39,7.0,5.84,29,2.5,2.37,1.6,1.53,19,-0.75,1.88,1.85,2.05,2.01
1,1,1,1,3.2,3.0,2.4,3.2,3.0,2.2,3.1,3.0,2.3,3.3,3.2,2.15,3.0,3.0,2.2,2.88,3.0,2.25,3.2,3.0,2.2,34,3.5,3.18,3.11,3.02,2.5,2.32,30,2.52,2.39,1.58,1.53,22,0.0,2.28,2.13,2.37,1.68
2,1,0,1,1.44,4.0,8.5,1.35,4.0,8.5,1.4,4.0,8.0,1.4,4.3,7.5,1.4,3.5,8.0,1.36,3.75,8.0,1.36,4.0,8.0,33,1.47,1.41,4.5,4.06,10.0,8.04,29,2.09,1.97,1.86,1.79,20,-1.0,1.86,1.79,2.15,2.06
1,2,0,1,1.8,3.1,4.6,1.8,3.1,4.5,1.75,3.25,4.75,1.8,3.3,4.5,1.73,3.1,4.5,1.7,3.2,4.5,1.67,3.25,5.0,33,1.83,1.76,3.45,3.27,5.77,4.99,29,2.38,2.25,1.65,1.59,19,-0.75,2.09,2.06,1.85,1.81
1,0,0,0,1.7,3.4,5.5,1.7,3.2,5.0,1.7,3.3,5.0,1.75,3.4,4.8,1.67,3.1,5.0,1.7,3.2,4.5,1.7,3.3,4.33,31,1.73,1.68,3.57,3.35,6.5,5.41,27,2.35,2.22,1.69,1.6,18,-0.75,1.95,1.92,1.97,1.94
2,1,2,0,2.0,3.2,4.0,1.95,3.0,3.9,2.0,3.0,4.0,2.0,3.2,3.7,1.91,3.0,3.75,2.0,3.0,3.4,1.9,3.1,4.0,28,2.1,1.98,3.2,3.09,4.65,3.99,25,2.55,2.41,1.57,1.52,17,0.0,1.45,1.4,2.88,2.68
3,2,2,2,4.75,3.3,1.8,4.8,3.2,1.72,4.75,3.25,1.75,5.0,3.4,1.7,4.5,3.1,1.73,4.5,3.2,1.7,4.0,3.2,1.8,33,5.5,4.83,3.52,3.29,1.84,1.76,29,2.25,2.12,1.75,1.67,19,0.5,2.15,2.08,1.83,1.8
1,0,1,0,1.7,3.4,5.5,1.65,3.2,5.25,1.67,3.3,5.5,1.6,3.5,5.8,1.62,3.1,5.5,1.67,3.2,4.8,1.6,3.3,5.5,33,1.77,1.68,3.63,3.36,6.5,5.46,28,2.22,2.09,1.75,1.68,19,-0.75,2.03,1.98,1.9,1.88
3,0,2,0,2.25,3.1,3.4,2.15,2.95,3.35,2.2,3.0,3.3,2.25,3.1,3.15,2.1,2.9,3.25,2.2,3.0,3.0,2.2,3.0,3.2,32,2.3,2.19,3.2,3.04,4.0,3.44,27,2.4,2.25,1.67,1.58,18,0.0,1.58,1.52,2.6,2.37
1,1,0,0,1.62,3.6,6.0,1.6,3.3,5.7,1.6,3.4,6.0,1.65,3.4,5.5,1.62,3.1,5.5,1.57,3.3,5.5,1.57,3.3,6.0,33,1.67,1.6,3.75,3.48,6.85,6.12,28,2.35,2.22,1.66,1.6,18,-0.75,1.83,1.79,2.14,2.09
2,3,0,2,2.9,3.0,2.6,2.55,3.0,2.65,2.7,3.0,2.6,2.95,3.1,2.4,2.62,2.88,2.5,2.62,2.9,2.5,2.8,2.9,2.5,30,3.23,2.95,3.09,2.96,2.62,2.48,23,2.5,2.43,1.53,1.5,14,0.0,2.22,2.06,1.8,1.72
0,2,0,1,5.0,3.4,1.75,4.25,3.4,1.75,4.5,3.2,1.8,4.3,3.4,1.8,4.0,3.2,1.8,4.33,3.3,1.7,4.33,3.2,1.8,29,5.5,4.73,3.55,3.35,1.83,1.76,22,2.2,2.1,1.7,1.66,13,0.0,3.95,3.44,1.29,1.26
3,2,0,1,2.3,3.0,3.4,2.1,3.1,3.3,2.3,3.0,3.1,2.2,3.1,3.3,2.2,3.0,3.0,2.15,3.0,3.1,2.2,3.0,3.2,30,2.4,2.25,3.19,3.03,3.6,3.28,24,2.37,2.23,1.65,1.58,15,0.0,1.64,1.58,2.39,2.26
1,1,1,1,1.57,3.5,7.0,1.5,3.5,6.8,1.55,3.5,6.5,1.55,3.7,6.0,1.53,3.25,6.0,1.53,3.5,5.5,1.53,3.4,6.5,31,1.67,1.57,3.79,3.52,7.5,6.39,24,2.38,2.16,1.7,1.62,14,0.0,1.19,1.16,4.85,4.38
0,1,0,1,1.62,3.5,6.0,1.55,3.4,6.25,1.6,3.4,6.0,1.6,3.5,5.7,1.57,3.25,5.5,1.57,3.5,5.0,1.6,3.3,5.5,30,1.67,1.62,3.73,3.46,6.94,5.84,24,2.5,2.28,1.62,1.56,14,0.0,1.22,1.19,4.85,4.15
1,0,0,0,1.91,3.1,4.6,1.9,2.95,4.2,1.9,3.1,4.2,2.0,3.2,3.7,1.83,3.0,4.0,1.8,3.25,3.8,1.9,3.0,4.0,31,1.95,1.89,3.38,3.15,4.9,4.32,24,2.29,2.17,1.68,1.62,14,0.0,1.36,1.33,3.25,3.01
3,1,2,0,4.0,3.2,2.0,3.65,3.15,1.95,3.75,3.1,2.0,3.6,3.3,2.0,3.4,3.0,2.0,3.4,3.2,1.95,3.6,3.0,2.0,30,4.33,3.92,3.37,3.17,2.05,1.97,24,2.25,2.14,1.7,1.64,14,0.0,3.0,2.75,1.45,1.39
2,3,2,1,3.75,3.1,2.1,3.35,3.0,2.1,3.4,3.0,2.15,3.3,3.1,2.2,3.2,3.0,2.1,3.4,3.0,2.0,3.4,2.9,2.1,29,4.1,3.64,3.22,3.04,2.2,2.1,23,2.5,2.33,1.62,1.54,14,0.0,2.85,2.52,1.5,1.46
1,2,0,2,1.53,3.75,7.0,1.5,3.55,6.5,1.55,3.5,6.5,1.5,3.8,6.7,1.5,3.4,6.0,1.5,3.4,6.0,1.57,3.5,5.5,30,1.57,1.53,4.0,3.61,7.5,6.73,23,2.16,2.01,1.8,1.73,13,0.0,1.17,1.15,5.5,4.73
0,1,0,0,1.85,3.2,4.75,1.8,3.2,4.3,1.8,3.2,4.5,1.85,3.3,4.1,1.8,3.2,4.0,1.8,3.25,3.8,1.8,3.2,4.0,31,1.91,1.83,3.4,3.23,5.0,4.49,24,2.5,2.34,1.58,1.54,14,0.0,1.36,1.31,3.4,3.13
1,0,0,0,3.8,3.2,2.05,3.6,3.3,2.0,3.75,3.1,2.0,3.2,3.2,2.2,3.5,3.0,2.0,3.4,3.0,2.0,3.5,3.1,2.0,32,4.03,3.67,3.3,3.12,2.15,2.06,25,2.45,2.27,1.64,1.58,15,0.0,2.75,2.56,1.51,1.45
1,1,0,0,1.7,3.4,5.5,1.7,3.35,5.1,1.7,3.3,5.0,1.8,3.3,4.4,1.67,3.1,5.0,1.67,3.2,4.8,1.67,3.3,5.0,31,1.76,1.7,3.55,3.29,6.0,5.32,24,2.35,2.24,1.66,1.58,14,0.0,1.25,1.22,4.35,3.86
0,0,0,0,2.1,3.1,3.75,2.1,3.1,3.55,2.1,3.1,3.5,2.1,3.25,3.4,2.1,3.0,3.2,2.0,3.0,3.4,2.0,3.1,3.5,32,2.21,2.12,3.2,3.04,3.93,3.56,25,2.37,2.23,1.63,1.58,16,0.0,1.53,1.47,2.75,2.52
0,2,0,1,1.3,5.0,11.0,1.35,4.5,8.55,1.3,4.75,9.0,1.3,4.8,9.5,1.25,4.5,10.0,1.29,4.33,8.5,1.3,4.5,8.5,32,1.36,1.31,5.25,4.64,12.0,9.77,25,2.05,1.94,1.9,1.8,15,-1.5,2.14,2.08,1.83,1.77
2,1,0,0,2.2,3.1,3.5,2.25,3.1,3.2,2.1,3.1,3.5,2.2,3.2,3.2,2.1,3.0,3.2,2.1,3.0,3.2,2.1,3.0,3.4,31,2.25,2.15,3.2,3.09,4.0,3.44,24,2.38,2.19,1.67,1.61,16,0.0,1.57,1.5,2.8,2.42
