FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
2,4,1,1,2.25,3.5,3.0,2.15,3.4,2.95,2.15,3.4,2.95,2.2,3.2,2.9,2.2,3.25,2.8,2.2,3.2,2.8,2.4,3.5,2.9,37,2.42,2.31,3.65,3.36,3.0,2.88,24,1.67,1.58,2.4,2.28,17,-0.25,2.09,2.06,1.85,1.81
0,0,0,0,1.44,4.33,7.0,1.55,4.5,5.5,1.55,4.5,5.5,1.5,3.9,5.1,1.4,4.33,6.0,1.44,3.75,6.0,1.45,4.8,7.0,35,1.51,1.45,4.95,4.31,7.2,6.32,20,1.44,1.37,3.1,2.91,16,-1.0,1.79,1.73,2.3,2.14
1,3,0,1,6.0,4.33,1.5,5.25,4.25,1.6,5.25,4.25,1.6,5.0,3.6,1.55,5.5,3.8,1.5,5.5,3.6,1.5,6.25,4.5,1.53,35,6.7,5.66,4.6,4.09,1.56,1.52,23,1.55,1.48,2.65,2.55,16,1.0,2.1,1.98,1.92,1.87
1,3,0,3,4.0,3.5,1.91,3.9,3.4,1.83,3.9,3.4,1.83,4.0,3.4,1.75,3.6,3.4,1.83,3.6,3.4,1.8,4.0,3.7,1.92,35,4.2,3.79,3.75,3.48,2.04,1.89,29,1.77,1.69,2.22,2.12,14,0.5,1.9,1.86,2.04,1.99
0,2,0,1,3.4,3.4,2.1,3.2,3.2,2.1,3.2,3.2,2.1,2.95,3.1,2.2,3.0,3.25,2.1,3.2,3.2,2.0,3.5,3.6,2.1,36,3.55,3.32,3.64,3.37,2.2,2.09,28,1.86,1.79,2.12,1.99,17,0.25,2.08,2.03,1.89,1.83
0,1,0,1,1.95,3.6,3.6,1.91,3.4,3.5,1.91,3.4,3.5,2.0,3.3,3.2,1.91,3.25,3.4,1.91,3.5,3.5,2.0,3.7,3.75,39,2.0,1.96,3.85,3.5,3.8,3.59,22,1.63,1.56,2.51,2.36,19,-0.25,1.75,1.7,2.28,2.22
1,1,1,0,2.3,3.3,3.1,2.2,3.25,2.95,2.2,3.25,2.95,2.2,3.2,2.9,2.25,3.2,2.75,2.2,3.4,2.88,2.4,3.4,3.0,38,2.47,2.37,3.52,3.3,3.1,2.85,29,1.85,1.74,2.14,2.05,18,-0.25,2.13,2.09,1.82,1.79
3,0,1,0,1.57,3.8,6.0,1.56,3.8,5.0,1.56,3.8,5.0,1.55,3.7,5.0,1.53,3.75,5.0,1.57,4.0,4.8,1.57,4.2,6.0,38,1.6,1.56,4.26,3.88,6.4,5.64,20,1.7,1.6,2.38,2.27,20,-1.0,2.04,1.98,1.92,1.88
1,1,1,1,1.95,3.5,3.8,1.95,3.4,3.4,1.95,3.4,3.4,1.9,3.3,3.5,1.91,3.25,3.4,1.91,3.5,3.5,2.0,3.7,3.75,38,2.05,1.97,3.77,3.46,4.05,3.58,22,1.75,1.67,2.28,2.14,17,-0.5,2.02,1.98,1.92,1.88
0,4,0,2,2.6,3.3,2.63,2.55,3.25,2.5,2.55,3.25,2.5,2.6,3.2,2.4,2.6,3.2,2.4,2.8,3.4,2.25,2.75,3.4,2.62,38,2.8,2.65,3.48,3.28,2.69,2.55,31,1.89,1.8,2.1,2.0,20,0.0,1.99,1.94,1.96,1.91
2,2,2,1,5.5,4.33,1.53,5.25,4.2,1.48,5.25,4.2,1.48,5.0,3.7,1.55,5.0,4.0,1.5,4.8,4.0,1.57,6.0,4.6,1.53,37,6.2,5.47,4.7,4.21,1.57,1.53,16,1.4,1.35,3.25,3.03,19,1.0,2.06,2.0,1.91,1.86
5,1,1,1,1.4,4.5,8.0,1.57,4.1,6.0,1.57,4.1,6.0,1.5,3.9,5.2,1.4,4.0,6.5,1.44,4.2,6.0,1.45,4.5,7.5,38,1.5,1.44,4.75,4.3,8.0,6.65,20,1.5,1.45,2.7,2.59,17,-1.0,1.74,1.68,2.31,2.23
1,0,0,0,1.14,8.0,15.0,1.12,7.25,14.5,1.12,7.25,14.5,1.12,6.5,13.0,1.11,7.0,13.0,1.1,8.0,17.0,1.13,10.0,21.0,37,1.14,1.13,10.0,7.8,26.0,17.02,16,1.3,1.24,4.2,3.87,16,-2.5,2.0,1.96,2.02,1.9
1,0,0,0,2.3,3.4,3.0,2.35,3.5,3.0,2.35,3.5,3.0,2.2,3.2,2.9,2.3,3.2,2.62,2.4,3.4,2.62,2.45,3.5,2.9,37,2.48,2.37,3.55,3.31,3.13,2.86,29,1.83,1.73,2.25,2.07,18,0.0,1.79,1.74,2.18,2.11
2,0,0,0,1.2,6.5,13.0,1.2,5.75,10.5,1.2,5.75,10.5,1.17,6.0,11.0,1.14,6.0,12.0,1.17,7.0,11.0,1.18,7.5,17.0,37,1.2,1.18,8.1,6.74,17.0,13.27,20,1.34,1.3,3.45,3.31,16,-2.0,1.85,1.8,2.12,2.06
2,0,0,0,1.25,6.0,10.0,1.26,5.0,9.5,1.26,5.0,9.5,1.22,5.2,10.0,1.22,5.0,10.0,1.22,6.0,10.0,1.25,6.25,13.0,38,1.29,1.24,6.35,5.52,13.41,10.95,24,1.55,1.47,2.7,2.55,19,-1.5,1.77,1.71,2.27,2.17
1,3,0,3,1.57,4.33,5.0,1.62,3.9,4.4,1.62,3.9,4.4,1.6,3.6,4.7,1.53,3.8,5.0,1.53,4.2,5.0,1.55,4.4,5.75,38,1.62,1.56,4.5,4.09,6.1,5.23,20,1.46,1.4,2.9,2.74,20,-1.0,1.97,1.93,1.98,1.93
2,2,0,1,3.2,3.4,2.2,3.2,3.3,2.05,3.2,3.3,2.05,3.2,3.3,2.0,3.0,3.25,2.1,3.0,3.4,2.15,3.25,3.6,2.2,38,3.35,3.18,3.64,3.4,2.25,2.14,25,1.74,1.66,2.26,2.12,19,0.25,1.99,1.95,1.96,1.92
2,6,0,2,8.5,4.75,1.36,8.0,4.5,1.33,8.0,4.5,1.33,7.7,4.3,1.33,7.5,4.5,1.3,7.5,4.6,1.35,9.0,5.25,1.36,38,10.0,8.5,5.4,4.67,1.37,1.34,24,1.63,1.54,2.48,2.36,19,1.5,1.9,1.86,2.06,2.01
4,0,3,0,1.4,4.75,7.0,1.3,4.75,8.25,1.3,4.75,8.25,1.35,4.2,7.5,1.36,4.33,6.5,1.4,4.5,6.5,1.4,5.2,8.0,38,1.4,1.39,5.2,4.59,8.3,7.3,23,1.5,1.43,2.86,2.64,19,-1.25,1.9,1.86,2.05,2.01
0,3,0,0,2.5,3.4,2.7,2.65,3.25,2.4,2.65,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.25,2.6,2.7,3.4,2.7,38,2.7,2.57,3.4,3.28,2.76,2.61,33,1.94,1.85,2.0,1.94,21,0.0,1.96,1.9,2.0,1.93
2,1,0,1,1.62,3.8,5.5,1.6,3.75,4.75,1.6,3.75,4.75,1.6,3.6,4.7,1.57,3.6,5.0,1.55,3.8,5.5,1.62,4.1,5.75,38,1.65,1.6,4.3,3.83,5.8,5.3,27,1.74,1.65,2.26,2.15,20,-1.0,2.08,1.99,1.93,1.86
1,0,0,0,6.5,4.5,1.44,5.75,4.33,1.44,5.75,4.33,1.44,5.5,3.9,1.47,5.5,4.33,1.4,6.0,4.4,1.44,7.0,4.8,1.45,38,7.25,6.28,5.0,4.45,1.5,1.44,20,1.5,1.41,2.88,2.71,18,1.25,1.95,1.9,2.04,1.97
0,1,0,1,2.4,3.6,2.7,2.25,3.3,2.85,2.25,3.3,2.85,2.1,3.2,3.1,2.1,3.25,3.0,2.4,3.4,2.62,2.4,3.6,2.9,38,2.55,2.4,3.75,3.38,3.0,2.76,31,1.82,1.71,2.23,2.1,18,-0.25,2.25,2.18,1.76,1.72
0,0,0,0,1.4,4.75,7.0,1.42,4.0,6.75,1.42,4.0,6.75,1.4,4.0,6.5,1.36,4.0,7.0,1.33,4.5,8.0,1.4,5.0,8.0,36,1.42,1.39,5.3,4.5,8.2,7.3,21,1.57,1.49,2.63,2.48,18,-1.5,2.23,2.14,1.79,1.74
1,1,0,0,1.62,4.0,5.0,1.57,3.7,5.25,1.57,3.7,5.25,1.5,3.9,5.2,1.57,3.75,4.5,1.57,4.2,4.5,1.62,4.33,5.2,37,1.65,1.61,4.33,3.92,6.2,4.99,19,1.69,1.59,2.38,2.26,19,-1.0,2.19,2.11,1.93,1.76
1,1,0,1,1.5,4.2,6.0,1.48,3.9,6.0,1.48,3.9,6.0,1.45,4.0,5.5,1.44,3.8,6.0,1.4,4.5,6.5,1.5,4.5,7.0,36,1.52,1.46,4.65,4.17,8.0,6.53,22,1.73,1.59,2.4,2.26,18,-1.0,1.85,1.81,2.2,2.05
1,2,1,0,2.38,3.4,2.88,2.4,3.25,2.65,2.4,3.25,2.65,2.5,3.2,2.5,2.38,3.2,2.62,2.3,3.3,2.8,2.5,3.5,2.88,37,2.6,2.44,3.5,3.28,2.92,2.76,31,1.82,1.74,2.25,2.05,19,0.0,1.85,1.81,2.09,2.03
1,1,1,0,7.5,5.0,1.36,6.75,4.2,1.4,6.75,4.2,1.4,7.5,4.2,1.35,7.0,4.33,1.33,7.0,4.5,1.36,8.0,5.0,1.4,37,7.84,7.07,5.2,4.61,1.45,1.39,21,1.44,1.39,3.0,2.84,18,1.5,1.8,1.76,2.18,2.12
2,1,0,1,5.0,3.75,1.67,4.4,3.5,1.7,4.4,3.5,1.7,4.3,3.4,1.7,4.33,3.6,1.62,4.5,3.6,1.67,4.8,3.9,1.75,36,5.3,4.6,4.0,3.71,1.75,1.7,22,1.72,1.63,2.5,2.2,17,0.5,2.23,2.16,1.75,1.67
3,0,0,0,1.44,4.5,6.5,1.57,4.0,6.5,1.57,4.0,6.5,1.45,4.0,5.5,1.4,4.33,6.0,1.4,4.5,6.5,1.45,4.75,7.0,37,1.53,1.47,4.7,4.32,7.5,6.17,20,1.5,1.46,2.65,2.58,19,-1.0,1.84,1.79,2.2,2.07
1,0,0,0,1.4,4.5,8.0,1.42,4.0,6.75,1.42,4.0,6.75,1.35,4.2,7.5,1.36,4.33,6.5,1.36,4.5,7.0,1.4,5.2,8.0,37,1.44,1.4,5.2,4.55,8.04,7.08,21,1.44,1.39,3.0,2.82,18,-1.5,2.26,2.11,1.82,1.76
1,0,0,0,1.8,3.8,4.0,1.91,3.8,4.0,1.91,3.8,4.0,1.8,3.3,3.8,1.73,3.4,4.0,1.73,3.4,4.5,1.8,3.9,4.5,38,1.8,1.77,4.02,3.64,4.55,4.26,23,1.62,1.54,2.6,2.39,19,-0.75,2.02,1.97,1.94,1.89
5,1,2,0,1.4,4.5,7.5,1.34,4.75,7.0,1.34,4.75,7.0,1.35,4.2,7.5,1.36,4.33,6.5,1.36,4.5,7.0,1.44,4.8,7.5,37,1.44,1.4,5.0,4.48,8.5,7.41,23,1.61,1.51,2.6,2.47,19,-1.5,2.26,2.15,1.8,1.72
2,0,2,0,1.53,4.0,6.0,1.57,3.6,5.5,1.57,3.6,5.5,1.5,3.9,5.2,1.5,3.75,5.5,1.5,3.75,6.0,1.53,4.6,6.0,38,1.55,1.53,4.64,4.05,6.22,5.85,20,1.48,1.44,2.78,2.74,22,-1.0,1.94,1.84,2.08,2.01
3,3,3,2,1.7,4.0,4.5,1.7,3.6,4.25,1.7,3.6,4.25,1.65,3.5,4.5,1.67,3.5,4.33,1.61,3.6,5.0,1.7,4.1,5.0,38,1.73,1.69,4.17,3.7,5.2,4.68,23,1.64,1.55,2.5,2.37,19,-0.75,1.93,1.9,2.02,1.97
1,2,0,0,2.3,3.4,3.0,2.2,3.4,2.85,2.2,3.4,2.85,2.2,3.2,2.9,2.2,3.2,2.8,2.2,3.3,3.0,2.38,3.4,3.1,38,2.4,2.3,3.48,3.31,3.2,2.96,31,1.82,1.73,2.16,2.08,19,-0.25,2.09,2.04,1.87,1.83
3,3,2,2,1.36,4.75,8.5,1.4,4.1,7.0,1.4,4.1,7.0,1.4,4.1,6.3,1.33,4.33,7.5,1.35,4.6,7.5,1.36,5.2,8.5,37,1.4,1.36,5.2,4.6,9.5,8.1,23,1.65,1.55,2.5,2.37,19,-1.25,1.87,1.83,2.06,2.02
3,2,1,1,1.73,3.75,4.5,1.75,3.6,4.0,1.75,3.6,4.0,1.7,3.4,4.3,1.67,3.5,4.33,1.7,3.8,4.2,1.73,4.1,4.75,38,1.8,1.72,4.2,3.66,4.9,4.54,23,1.67,1.56,2.4,2.32,19,-0.75,1.92,1.89,2.03,1.98
0,6,0,2,9.5,5.5,1.29,8.75,4.6,1.3,8.75,4.6,1.3,9.0,4.6,1.27,8.5,5.0,1.25,8.0,5.5,1.29,11.0,6.0,1.29,38,12.0,9.53,6.06,5.4,1.32,1.28,20,1.4,1.38,3.1,2.87,21,1.5,2.18,2.12,1.82,1.75
0,1,0,0,2.25,3.5,3.0,2.2,3.4,2.85,2.2,3.4,2.85,2.2,3.2,2.9,2.2,3.2,2.88,2.25,3.3,2.9,2.3,3.5,3.1,38,2.35,2.26,3.6,3.35,3.3,3.0,31,1.81,1.73,2.2,2.08,19,-0.25,2.02,1.96,1.94,1.9
1,1,0,0,1.91,3.75,3.6,2.0,3.6,3.8,2.0,3.6,3.8,1.85,3.3,3.6,1.83,3.5,3.4,1.91,3.6,3.5,1.95,3.9,3.75,38,1.91,1.86,4.01,3.65,4.27,3.83,22,1.58,1.5,2.62,2.48,19,-0.75,2.15,2.09,1.83,1.79
3,0,1,0,1.67,3.75,5.0,1.6,3.6,5.0,1.6,3.6,5.0,1.6,3.6,4.6,1.62,3.5,4.5,1.62,3.6,5.0,1.67,4.1,5.0,37,1.7,1.65,4.21,3.75,5.2,4.91,21,1.55,1.52,2.7,2.45,20,-1.0,2.19,2.1,1.81,1.77
3,3,0,1,1.67,3.8,5.0,1.72,3.5,4.33,1.72,3.5,4.33,1.7,3.4,4.2,1.67,3.5,4.33,1.67,3.6,4.5,1.75,3.8,4.8,36,1.79,1.73,3.91,3.65,5.0,4.54,21,1.67,1.62,2.4,2.23,18,-0.75,2.06,2.0,1.94,1.87
1,0,0,0,3.0,3.4,2.3,2.75,3.4,2.25,2.75,3.4,2.25,2.7,3.2,2.3,2.8,3.2,2.2,2.8,3.4,2.25,3.1,3.5,2.3,36,3.12,2.98,3.59,3.35,2.37,2.27,31,1.82,1.7,2.21,2.12,21,0.0,2.28,2.2,1.73,1.68
0,3,0,1,2.63,3.3,2.63,2.5,3.25,2.55,2.5,3.25,2.55,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.4,2.5,2.62,3.5,2.62,37,2.73,2.61,3.55,3.31,2.67,2.57,31,1.82,1.72,2.16,2.09,21,0.0,2.02,1.96,1.92,1.88
1,1,1,0,1.22,5.5,15.0,1.2,5.5,12.0,1.2,5.5,12.0,1.2,5.5,11.0,1.2,5.0,11.0,1.2,6.0,11.0,1.25,6.0,15.0,37,1.24,1.22,6.8,5.68,15.0,12.39,19,1.43,1.38,3.0,2.88,17,-2.0,2.2,2.1,1.82,1.77
2,2,2,1,3.2,3.4,2.2,3.25,3.5,2.25,3.25,3.5,2.25,2.9,3.2,2.2,2.88,3.25,2.2,2.8,3.4,2.25,3.25,3.6,2.2,37,3.26,3.07,3.63,3.36,2.3,2.21,22,1.69,1.6,2.36,2.24,17,0.5,1.76,1.71,2.24,2.12
4,0,2,0,1.17,7.0,15.0,1.12,7.5,13.5,1.12,7.5,13.5,1.12,6.5,13.0,1.11,7.0,13.0,1.12,7.0,15.0,1.15,8.5,17.0,31,1.17,1.13,11.0,7.54,21.0,15.54,20,1.25,1.22,4.6,4.03,16,-2.5,1.89,1.85,2.1,2.01
3,0,1,0,1.67,3.75,5.0,1.75,3.5,4.1,1.75,3.5,4.1,1.65,3.5,4.4,1.67,3.5,4.33,1.67,3.6,4.5,1.75,3.9,4.8,34,1.82,1.72,3.94,3.65,5.0,4.48,21,1.6,1.53,2.56,2.41,18,-0.75,2.05,2.0,1.94,1.87
0,2,0,2,1.57,4.0,5.75,1.6,3.75,4.75,1.6,3.75,4.75,1.55,3.7,5.0,1.57,3.6,5.0,1.61,3.6,5.0,1.65,4.0,5.5,34,1.71,1.63,4.25,3.84,5.75,5.04,21,1.6,1.52,2.6,2.44,19,-1.0,2.22,2.14,1.84,1.75
3,3,0,2,4.75,3.75,1.7,5.0,3.6,1.6,5.0,3.6,1.6,4.7,3.6,1.6,4.33,3.5,1.67,4.5,3.6,1.67,4.75,4.1,1.73,35,5.2,4.69,4.26,3.77,1.72,1.68,21,1.57,1.48,2.64,2.52,17,0.75,2.05,2.0,1.9,1.87
0,3,0,1,3.5,3.6,2.0,3.4,3.6,1.9,3.4,3.6,1.9,3.5,3.3,1.9,3.25,3.4,1.91,3.5,3.5,1.91,3.5,3.6,2.1,34,3.7,3.49,3.68,3.45,2.11,2.01,30,1.79,1.73,2.2,2.09,17,0.25,2.11,2.07,1.83,1.81
3,2,0,2,1.08,11.0,19.0,1.06,9.25,21.0,1.06,9.25,21.0,1.07,9.0,18.0,1.05,9.0,17.0,1.06,10.0,26.0,1.08,11.0,29.0,28,1.09,1.07,15.0,10.54,41.0,21.89,15,1.3,1.21,4.75,4.16,16,-2.75,1.74,1.69,2.28,2.24
1,1,0,0,5.5,4.0,1.57,5.25,3.75,1.55,5.25,3.75,1.55,4.7,3.6,1.6,5.5,3.6,1.53,5.5,3.6,1.57,6.0,4.33,1.57,35,5.98,5.51,4.46,3.94,1.62,1.56,21,1.63,1.56,2.48,2.35,19,1.0,1.97,1.92,2.04,1.94
1,2,1,2,2.3,3.4,3.0,2.25,3.4,2.75,2.25,3.4,2.75,2.1,3.2,3.1,2.25,3.2,2.75,2.3,3.3,2.8,2.4,3.5,3.0,35,2.44,2.32,3.65,3.35,3.1,2.9,23,1.76,1.68,2.24,2.13,19,0.0,1.79,1.73,2.2,2.13
3,0,0,0,1.67,4.2,4.33,1.75,3.5,4.1,1.75,3.5,4.1,1.7,3.4,4.3,1.67,3.6,4.0,1.73,3.75,4.0,1.8,4.1,4.2,35,1.83,1.77,4.2,3.76,4.35,4.11,19,1.5,1.45,2.75,2.6,16,-0.5,1.83,1.8,2.1,2.06
2,3,2,1,5.5,4.0,1.57,5.5,3.6,1.55,5.5,3.6,1.55,5.2,3.9,1.5,5.0,3.8,1.53,5.5,4.0,1.5,5.5,4.33,1.6,35,6.0,5.44,4.4,3.99,1.62,1.56,21,1.53,1.47,2.66,2.57,19,1.0,1.94,1.84,2.09,2.02
1,2,0,1,1.57,3.9,6.0,1.55,3.6,5.75,1.55,3.6,5.75,1.5,3.9,5.2,1.53,3.6,5.5,1.53,3.8,5.5,1.57,4.2,6.0,35,1.6,1.56,4.27,3.87,6.5,5.83,23,1.81,1.71,2.22,2.09,19,-1.0,2.08,2.02,1.94,1.84
1,0,0,0,1.8,3.75,4.2,1.75,3.6,4.0,1.75,3.6,4.0,1.8,3.3,3.9,1.73,3.6,3.8,1.75,3.75,4.0,1.8,4.1,4.2,37,1.8,1.71,4.25,3.83,4.8,4.47,28,1.74,1.66,2.28,2.17,18,-0.75,1.96,1.9,2.02,1.98
2,0,0,0,1.57,4.1,5.5,1.6,3.8,4.75,1.6,3.8,4.75,1.55,3.7,5.0,1.53,3.75,5.0,1.6,4.0,4.75,1.57,4.2,6.0,37,1.6,1.56,4.35,4.0,6.19,5.45,23,1.6,1.52,2.55,2.43,20,-1.0,2.02,1.92,1.99,1.94
0,0,0,0,1.62,4.1,5.0,1.57,3.9,4.75,1.57,3.9,4.75,1.55,3.7,5.0,1.57,3.6,5.0,1.57,4.2,4.6,1.65,4.1,5.5,37,1.67,1.61,4.33,3.91,6.0,5.13,23,1.6,1.53,2.55,2.41,20,-1.0,2.14,2.08,1.91,1.8
1,4,1,4,2.2,3.5,3.1,2.3,3.4,2.7,2.3,3.4,2.7,2.2,3.2,2.9,2.2,3.25,2.88,2.2,3.5,2.87,2.25,3.6,3.1,37,2.35,2.25,3.66,3.38,3.25,2.99,23,1.71,1.61,2.4,2.23,19,0.0,1.69,1.66,2.34,2.26
